season,round,driver,grid,status,points,podium,weather_warm,weather_cold,weather_wet,weather_cloudy,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,driver_age,circuit_id_albert_park,circuit_id_americas,circuit_id_bahrain,circuit_id_baku,circuit_id_catalunya,circuit_id_hockenheimring,circuit_id_hungaroring,circuit_id_interlagos,circuit_id_marina_bay,circuit_id_monaco,circuit_id_monza,circuit_id_red_bull_ring,circuit_id_ricard,circuit_id_rodriguez,circuit_id_sepang,circuit_id_shanghai,circuit_id_silverstone,circuit_id_sochi,circuit_id_spa,circuit_id_suzuka,circuit_id_villeneuve,circuit_id_yas_marina,nationality_Australian,nationality_British,nationality_Canadian,nationality_Danish,nationality_Dutch,nationality_Finnish,nationality_French,nationality_German,nationality_Mexican,nationality_Russian,nationality_Spanish,constructor_alfa,constructor_alphatauri,constructor_alpine,constructor_aston_martin,constructor_ferrari,constructor_haas,constructor_mclaren,constructor_mercedes,constructor_red_bull,constructor_williams
2018,1,ericsson,17,Mechanical Issue,0.0,19,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,1,sirotkin,19,Mechanical Issue,0.0,20,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2018,2,vettel,1,Finished,25.0,1,1,0,0,0,25.0,1.0,1.0,40.0,1.0,1.0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,2,bottas,3,Finished,18.0,2,1,0,0,0,4.0,0.0,8.0,22.0,0.0,2.0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,2,hamilton,9,Finished,15.0,3,1,0,0,0,18.0,0.0,2.0,22.0,0.0,2.0,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,2,gasly,5,Finished,12.0,4,1,0,0,0,0.0,0.0,18.0,0.0,0.0,9.0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,2,kevin_magnussen,6,Finished,10.0,5,1,0,0,0,0.0,0.0,17.0,0.0,0.0,10.0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,2,hulkenberg,7,Finished,8.0,6,1,0,0,0,6.0,0.0,7.0,7.0,0.0,5.0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,2,alonso,13,Finished,6.0,7,1,0,0,0,10.0,0.0,5.0,12.0,0.0,4.0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018,2,vandoorne,14,Finished,4.0,8,1,0,0,0,2.0,0.0,9.0,12.0,0.0,4.0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,2,ericsson,17,Finished,2.0,9,1,0,0,0,0.0,0.0,19.0,0.0,0.0,7.0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,2,ocon,8,Finished,1.0,10,1,0,0,0,0.0,0.0,12.0,0.0,0.0,6.0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,2,sainz,10,Finished,0.0,11,1,0,0,0,1.0,0.0,10.0,7.0,0.0,5.0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2018,2,leclerc,19,Finished,0.0,12,1,0,0,0,0.0,0.0,13.0,0.0,0.0,7.0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,2,grosjean,16,Finished,0.0,13,1,0,0,0,0.0,0.0,16.0,0.0,0.0,10.0,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,2,stroll,20,Finished,0.0,14,1,0,0,0,0.0,0.0,14.0,0.0,0.0,8.0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018,2,sirotkin,18,Finished,0.0,15,1,0,0,0,0.0,0.0,20.0,0.0,0.0,8.0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2018,2,perez,12,Finished,0.0,16,1,0,0,0,0.0,0.0,11.0,0.0,0.0,6.0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018,2,brendon_hartley,11,Finished,0.0,17,1,0,0,0,0.0,0.0,15.0,0.0,0.0,9.0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,2,raikkonen,2,Mechanical Issue,0.0,18,1,0,0,0,15.0,0.0,3.0,40.0,1.0,1.0,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,2,max_verstappen,15,Mechanical Issue,0.0,19,1,0,0,0,8.0,0.0,6.0,20.0,0.0,3.0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,2,ricciardo,4,Mechanical Issue,0.0,20,1,0,0,0,12.0,0.0,4.0,20.0,0.0,3.0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,3,ricciardo,6,Finished,25.0,1,1,0,0,0,12.0,0.0,8.0,20.0,0.0,4.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,3,bottas,3,Finished,18.0,2,1,0,0,0,22.0,0.0,3.0,55.0,0.0,2.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,3,raikkonen,2,Finished,15.0,3,1,0,0,0,15.0,0.0,5.0,65.0,2.0,1.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,3,hamilton,4,Finished,12.0,4,1,0,0,0,33.0,0.0,2.0,55.0,0.0,2.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,3,max_verstappen,5,Finished,10.0,5,1,0,0,0,8.0,0.0,10.0,20.0,0.0,4.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,3,hulkenberg,7,Finished,8.0,6,1,0,0,0,14.0,0.0,6.0,15.0,0.0,5.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,3,alonso,13,Finished,6.0,7,1,0,0,0,16.0,0.0,4.0,22.0,0.0,3.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018,3,vettel,1,Finished,4.0,8,1,0,0,0,50.0,2.0,1.0,65.0,2.0,1.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,3,sainz,9,Finished,2.0,9,1,0,0,0,1.0,0.0,13.0,15.0,0.0,5.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2018,3,kevin_magnussen,11,Finished,1.0,10,1,0,0,0,10.0,0.0,9.0,10.0,0.0,7.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,3,ocon,12,Finished,0.0,11,1,0,0,0,1.0,0.0,14.0,1.0,0.0,9.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,3,perez,8,Finished,0.0,12,1,0,0,0,0.0,0.0,15.0,1.0,0.0,9.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018,3,vandoorne,14,Finished,0.0,13,1,0,0,0,6.0,0.0,11.0,22.0,0.0,3.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,3,stroll,18,Finished,0.0,14,1,0,0,0,0.0,0.0,18.0,0.0,0.0,10.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018,3,sirotkin,16,Finished,0.0,15,1,0,0,0,0.0,0.0,20.0,0.0,0.0,10.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2018,3,ericsson,20,Finished,0.0,16,1,0,0,0,2.0,0.0,12.0,2.0,0.0,8.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,3,grosjean,10,Finished,0.0,17,1,0,0,0,0.0,0.0,17.0,10.0,0.0,7.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,3,gasly,17,Finished,0.0,18,1,0,0,0,12.0,0.0,7.0,12.0,0.0,6.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,3,leclerc,19,Finished,0.0,19,1,0,0,0,0.0,0.0,16.0,2.0,0.0,8.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,3,brendon_hartley,15,Incident,0.0,20,1,0,0,0,0.0,0.0,19.0,12.0,0.0,6.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,4,hamilton,2,Finished,25.0,1,0,0,0,1,45.0,0.0,2.0,85.0,0.0,1.0,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,4,raikkonen,6,Finished,18.0,2,0,0,0,1,30.0,0.0,5.0,84.0,2.0,2.0,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,4,perez,8,Finished,15.0,3,0,0,0,1,0.0,0.0,15.0,1.0,0.0,9.0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018,4,vettel,1,Finished,12.0,4,0,0,0,1,54.0,2.0,1.0,84.0,2.0,2.0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,4,sainz,9,Finished,10.0,5,0,0,0,1,3.0,0.0,12.0,25.0,0.0,5.0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2018,4,leclerc,13,Finished,8.0,6,0,0,0,1,0.0,0.0,16.0,2.0,0.0,8.0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,4,alonso,12,Finished,6.0,7,0,0,0,1,22.0,0.0,6.0,28.0,0.0,4.0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018,4,stroll,10,Finished,4.0,8,0,0,0,1,0.0,0.0,18.0,0.0,0.0,10.0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018,4,vandoorne,16,Finished,2.0,9,0,0,0,1,6.0,0.0,11.0,28.0,0.0,4.0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,4,brendon_hartley,19,Finished,1.0,10,0,0,0,1,0.0,0.0,20.0,12.0,0.0,6.0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,4,ericsson,18,Finished,0.0,11,0,0,0,1,2.0,0.0,13.0,2.0,0.0,8.0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,4,gasly,17,Finished,0.0,12,0,0,0,1,12.0,0.0,9.0,12.0,0.0,6.0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,4,kevin_magnussen,15,Finished,0.0,13,0,0,0,1,11.0,0.0,10.0,11.0,0.0,7.0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,4,bottas,3,Mechanical Issue,0.0,14,0,0,0,1,40.0,0.0,3.0,85.0,0.0,1.0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,4,grosjean,20,Incident,0.0,15,0,0,0,1,0.0,0.0,17.0,11.0,0.0,7.0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,4,max_verstappen,5,Incident,0.0,16,0,0,0,1,18.0,0.0,8.0,55.0,1.0,3.0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,4,ricciardo,4,Incident,0.0,17,0,0,0,1,37.0,1.0,4.0,55.0,1.0,3.0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,4,hulkenberg,14,Incident,0.0,18,0,0,0,1,22.0,0.0,7.0,25.0,0.0,5.0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,4,ocon,7,Incident,0.0,19,0,0,0,1,1.0,0.0,14.0,1.0,0.0,9.0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,4,sirotkin,11,Incident,0.0,20,0,0,0,1,0.0,0.0,19.0,0.0,0.0,10.0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2018,5,hamilton,1,Finished,25.0,1,0,0,0,1,70.0,1.0,1.0,110.0,1.0,2.0,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,5,bottas,2,Finished,18.0,2,0,0,0,1,40.0,0.0,4.0,110.0,1.0,2.0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,5,max_verstappen,5,Finished,15.0,3,0,0,0,1,18.0,0.0,8.0,55.0,1.0,3.0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,5,vettel,3,Finished,12.0,4,0,0,0,1,66.0,2.0,2.0,114.0,2.0,1.0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,5,ricciardo,6,Finished,10.0,5,0,0,0,1,37.0,1.0,5.0,55.0,1.0,3.0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,5,kevin_magnussen,7,Finished,8.0,6,0,0,0,1,11.0,0.0,12.0,11.0,0.0,8.0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,5,sainz,9,Finished,6.0,7,0,0,0,1,13.0,0.0,10.0,35.0,0.0,5.0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2018,5,alonso,8,Finished,4.0,8,0,0,0,1,28.0,0.0,6.0,36.0,0.0,4.0,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018,5,perez,15,Finished,2.0,9,0,0,0,1,15.0,0.0,9.0,16.0,0.0,6.0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018,5,leclerc,14,Finished,1.0,10,0,0,0,1,8.0,0.0,13.0,10.0,0.0,9.0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,5,stroll,18,Finished,0.0,11,0,0,0,1,4.0,0.0,15.0,4.0,0.0,10.0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018,5,brendon_hartley,20,Finished,0.0,12,0,0,0,1,1.0,0.0,18.0,13.0,0.0,7.0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,5,ericsson,17,Finished,0.0,13,0,0,0,1,2.0,0.0,16.0,10.0,0.0,9.0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,5,sirotkin,19,Finished,0.0,14,0,0,0,1,0.0,0.0,20.0,4.0,0.0,10.0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2018,5,vandoorne,11,Mechanical Issue,0.0,15,0,0,0,1,8.0,0.0,14.0,36.0,0.0,4.0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,5,ocon,13,Mechanical Issue,0.0,16,0,0,0,1,1.0,0.0,17.0,16.0,0.0,6.0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,5,raikkonen,4,Mechanical Issue,0.0,17,0,0,0,1,48.0,0.0,3.0,114.0,2.0,1.0,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,5,grosjean,10,Incident,0.0,18,0,0,0,1,0.0,0.0,19.0,11.0,0.0,8.0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,5,gasly,12,Incident,0.0,19,0,0,0,1,12.0,0.0,11.0,13.0,0.0,7.0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,5,hulkenberg,16,Incident,0.0,20,0,0,0,1,22.0,0.0,7.0,35.0,0.0,5.0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,6,ricciardo,1,Finished,25.0,1,1,0,0,0,47.0,1.0,5.0,80.0,1.0,3.0,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,6,vettel,2,Finished,18.0,2,1,0,0,0,78.0,2.0,2.0,126.0,2.0,2.0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,6,hamilton,3,Finished,15.0,3,1,0,0,0,95.0,2.0,1.0,153.0,2.0,1.0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,6,raikkonen,4,Finished,12.0,4,1,0,0,0,48.0,0.0,4.0,126.0,2.0,2.0,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,6,bottas,5,Finished,10.0,5,1,0,0,0,58.0,0.0,3.0,153.0,2.0,1.0,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,6,ocon,6,Finished,8.0,6,1,0,0,0,1.0,0.0,17.0,18.0,0.0,7.0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,6,gasly,10,Finished,6.0,7,1,0,0,0,12.0,0.0,12.0,13.0,0.0,8.0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,6,hulkenberg,11,Finished,4.0,8,1,0,0,0,22.0,0.0,8.0,41.0,0.0,4.0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,6,max_verstappen,20,Finished,2.0,9,1,0,0,0,33.0,0.0,6.0,80.0,1.0,3.0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,6,sainz,8,Finished,1.0,10,1,0,0,0,19.0,0.0,10.0,41.0,0.0,4.0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2018,6,ericsson,16,Finished,0.0,11,1,0,0,0,2.0,0.0,16.0,11.0,0.0,9.0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,6,perez,9,Finished,0.0,12,1,0,0,0,17.0,0.0,11.0,18.0,0.0,7.0,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
