season,round,circuit_id,driver,nationality,constructor,grid,status,points,podium,weather_warm,weather_cold,weather_wet,weather_cloudy,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,driver_age
2018,10,silverstone,vettel,German,ferrari,2,Finished,25.0,1,1,0,0,0,146.0,3.0,1.0,247.0,3.0,1.0,31
2018,10,silverstone,hamilton,British,mercedes,1,Finished,18.0,2,1,0,0,0,145.0,3.0,2.0,237.0,3.0,2.0,33
2018,10,silverstone,raikkonen,Finnish,ferrari,3,Finished,15.0,3,1,0,0,0,101.0,0.0,3.0,247.0,3.0,1.0,38
2018,10,silverstone,bottas,Finnish,mercedes,4,Finished,12.0,4,1,0,0,0,92.0,0.0,6.0,237.0,3.0,2.0,28
2018,10,silverstone,ricciardo,Australian,red_bull,6,Finished,10.0,5,1,0,0,0,96.0,2.0,4.0,189.0,3.0,3.0,29
2018,10,silverstone,hulkenberg,German,alpine,11,Finished,8.0,6,1,0,0,0,34.0,0.0,9.0,62.0,0.0,4.0,30
2018,10,silverstone,ocon,French,aston_martin,10,Finished,6.0,7,1,0,0,0,19.0,0.0,12.0,42.0,0.0,7.0,21
2018,10,silverstone,alonso,Spanish,mclaren,13,Finished,4.0,8,1,0,0,0,36.0,0.0,8.0,44.0,0.0,6.0,36
2018,10,silverstone,kevin_magnussen,Danish,haas,7,Finished,2.0,9,1,0,0,0,37.0,0.0,7.0,49.0,0.0,5.0,25
2018,10,silverstone,perez,Mexican,aston_martin,12,Finished,1.0,10,1,0,0,0,23.0,0.0,11.0,42.0,0.0,7.0,28
2018,10,silverstone,vandoorne,Belgian,mclaren,17,Finished,0.0,11,1,0,0,0,8.0,0.0,16.0,44.0,0.0,6.0,26
2018,10,silverstone,stroll,Canadian,williams,19,Finished,0.0,12,1,0,0,0,4.0,0.0,17.0,4.0,0.0,10.0,19
2018,10,silverstone,gasly,French,alphatauri,14,Finished,0.0,13,1,0,0,0,18.0,0.0,13.0,19.0,0.0,8.0,22
2018,10,silverstone,sirotkin,Russian,williams,18,Finished,0.0,14,1,0,0,0,0.0,0.0,20.0,4.0,0.0,10.0,22
2018,10,silverstone,max_verstappen,Dutch,red_bull,5,Mechanical Issue,0.0,15,1,0,0,0,93.0,1.0,5.0,189.0,3.0,3.0,20
2018,10,silverstone,grosjean,French,haas,8,Incident,0.0,16,1,0,0,0,12.0,0.0,15.0,49.0,0.0,5.0,32
2018,10,silverstone,sainz,Spanish,alpine,16,Incident,0.0,17,1,0,0,0,28.0,0.0,10.0,62.0,0.0,4.0,23
2018,10,silverstone,ericsson,Swedish,alfa,15,Incident,0.0,18,1,0,0,0,3.0,0.0,18.0,16.0,0.0,9.0,27
2018,10,silverstone,leclerc,Monegasque,alfa,9,Mechanical Issue,0.0,19,1,0,0,0,13.0,0.0,14.0,16.0,0.0,9.0,20
2018,10,silverstone,brendon_hartley,New Zealander,alphatauri,0,Mechanical Issue,0.0,20,1,0,0,0,1.0,0.0,19.0,19.0,0.0,8.0,28
2018,11,hockenheimring,hamilton,British,mercedes,14,Finished,25.0,1,0,0,1,1,163.0,3.0,2.0,267.0,3.0,2.0,33
2018,11,hockenheimring,bottas,Finnish,mercedes,2,Finished,18.0,2,0,0,1,1,104.0,0.0,5.0,267.0,3.0,2.0,28
2018,11,hockenheimring,raikkonen,Finnish,ferrari,3,Finished,15.0,3,0,0,1,1,116.0,0.0,3.0,287.0,4.0,1.0,38
2018,11,hockenheimring,max_verstappen,Dutch,red_bull,4,Finished,12.0,4,0,0,1,1,93.0,1.0,6.0,199.0,3.0,3.0,20
2018,11,hockenheimring,hulkenberg,German,alpine,7,Finished,10.0,5,0,0,1,1,42.0,0.0,7.0,70.0,0.0,4.0,30
2018,11,hockenheimring,grosjean,French,haas,6,Finished,8.0,6,0,0,1,1,12.0,0.0,15.0,51.0,0.0,5.0,32
2018,11,hockenheimring,perez,Mexican,aston_martin,10,Finished,6.0,7,0,0,1,1,24.0,0.0,12.0,49.0,0.0,6.0,28
2018,11,hockenheimring,ocon,French,aston_martin,15,Finished,4.0,8,0,0,1,1,25.0,0.0,11.0,49.0,0.0,6.0,21
2018,11,hockenheimring,ericsson,Swedish,alfa,13,Finished,2.0,9,0,0,1,1,3.0,0.0,18.0,16.0,0.0,9.0,27
2018,11,hockenheimring,brendon_hartley,New Zealander,alphatauri,17,Finished,1.0,10,0,0,1,1,1.0,0.0,19.0,19.0,0.0,8.0,28
2018,11,hockenheimring,kevin_magnussen,Danish,haas,5,Finished,0.0,11,0,0,1,1,39.0,0.0,9.0,51.0,0.0,5.0,25
2018,11,hockenheimring,sainz,Spanish,alpine,8,Finished,0.0,12,0,0,1,1,28.0,0.0,10.0,70.0,0.0,4.0,23
2018,11,hockenheimring,vandoorne,Belgian,mclaren,19,Finished,0.0,13,0,0,1,1,8.0,0.0,16.0,48.0,0.0,7.0,26
2018,11,hockenheimring,gasly,French,alphatauri,16,Finished,0.0,14,0,0,1,1,18.0,0.0,13.0,19.0,0.0,8.0,22
2018,11,hockenheimring,leclerc,Monegasque,alfa,9,Finished,0.0,15,0,0,1,1,13.0,0.0,14.0,16.0,0.0,9.0,20
2018,11,hockenheimring,alonso,Spanish,mclaren,11,Mechanical Issue,0.0,16,0,0,1,1,40.0,0.0,8.0,48.0,0.0,7.0,36
2018,11,hockenheimring,stroll,Canadian,williams,18,Mechanical Issue,0.0,17,0,0,1,1,4.0,0.0,17.0,4.0,0.0,10.0,19
2018,11,hockenheimring,vettel,German,ferrari,1,Incident,0.0,18,0,0,1,1,171.0,4.0,1.0,287.0,4.0,1.0,31
2018,11,hockenheimring,sirotkin,Russian,williams,12,Mechanical Issue,0.0,19,0,0,1,1,0.0,0.0,20.0,4.0,0.0,10.0,22
2018,11,hockenheimring,ricciardo,Australian,red_bull,20,Mechanical Issue,0.0,20,0,0,1,1,106.0,2.0,4.0,199.0,3.0,3.0,29
2018,12,hungaroring,hamilton,British,mercedes,1,Finished,25.0,1,1,0,0,0,188.0,4.0,1.0,310.0,4.0,1.0,33
2018,12,hungaroring,vettel,German,ferrari,4,Finished,18.0,2,1,0,0,0,171.0,4.0,2.0,302.0,4.0,2.0,31
2018,12,hungaroring,raikkonen,Finnish,ferrari,3,Finished,15.0,3,1,0,0,0,131.0,0.0,3.0,302.0,4.0,2.0,38
2018,12,hungaroring,ricciardo,Australian,red_bull,12,Finished,12.0,4,1,0,0,0,106.0,2.0,5.0,211.0,3.0,3.0,29
2018,12,hungaroring,bottas,Finnish,mercedes,2,Finished,10.0,5,1,0,0,0,122.0,0.0,4.0,310.0,4.0,1.0,28
2018,12,hungaroring,gasly,French,alphatauri,6,Finished,8.0,6,1,0,0,0,18.0,0.0,14.0,20.0,0.0,8.0,22
2018,12,hungaroring,kevin_magnussen,Danish,haas,9,Finished,6.0,7,1,0,0,0,39.0,0.0,9.0,59.0,0.0,6.0,25
2018,12,hungaroring,alonso,Spanish,mclaren,11,Finished,4.0,8,1,0,0,0,40.0,0.0,8.0,48.0,0.0,7.0,37
2018,12,hungaroring,sainz,Spanish,alpine,5,Finished,2.0,9,1,0,0,0,28.0,0.0,12.0,80.0,0.0,4.0,23
2018,12,hungaroring,grosjean,French,haas,10,Finished,1.0,10,1,0,0,0,20.0,0.0,13.0,59.0,0.0,6.0,32
2018,12,hungaroring,brendon_hartley,New Zealander,alphatauri,8,Finished,0.0,11,1,0,0,0,2.0,0.0,19.0,20.0,0.0,8.0,28
2018,12,hungaroring,hulkenberg,German,alpine,13,Finished,0.0,12,1,0,0,0,52.0,0.0,7.0,80.0,0.0,4.0,30
2018,12,hungaroring,ocon,French,aston_martin,18,Finished,0.0,13,1,0,0,0,29.0,0.0,11.0,59.0,0.0,5.0,21
2018,12,hungaroring,perez,Mexican,aston_martin,19,Finished,0.0,14,1,0,0,0,30.0,0.0,10.0,59.0,0.0,5.0,28
2018,12,hungaroring,ericsson,Swedish,alfa,14,Finished,0.0,15,1,0,0,0,5.0,0.0,17.0,18.0,0.0,9.0,27
2018,12,hungaroring,sirotkin,Russian,williams,20,Finished,0.0,16,1,0,0,0,0.0,0.0,20.0,4.0,0.0,10.0,22
2018,12,hungaroring,stroll,Canadian,williams,15,Finished,0.0,17,1,0,0,0,4.0,0.0,18.0,4.0,0.0,10.0,19
2018,12,hungaroring,vandoorne,Belgian,mclaren,16,Mechanical Issue,0.0,18,1,0,0,0,8.0,0.0,16.0,48.0,0.0,7.0,26
2018,12,hungaroring,max_verstappen,Dutch,red_bull,7,Mechanical Issue,0.0,19,1,0,0,0,105.0,1.0,6.0,211.0,3.0,3.0,20
2018,12,hungaroring,leclerc,Monegasque,alfa,17,Mechanical Issue,0.0,20,1,0,0,0,13.0,0.0,15.0,18.0,0.0,9.0,20
2018,13,spa,vettel,German,ferrari,2,Finished,25.0,1,0,0,0,1,189.0,4.0,2.0,335.0,4.0,2.0,31
2018,13,spa,hamilton,British,mercedes,1,Finished,18.0,2,0,0,0,1,213.0,5.0,1.0,345.0,5.0,1.0,33
2018,13,spa,max_verstappen,Dutch,red_bull,7,Finished,15.0,3,0,0,0,1,105.0,1.0,6.0,223.0,3.0,3.0,20
2018,13,spa,bottas,Finnish,mercedes,19,Finished,12.0,4,0,0,0,1,132.0,0.0,4.0,345.0,5.0,1.0,28
2018,13,spa,perez,Mexican,aston_martin,4,Finished,10.0,5,0,0,0,1,30.0,0.0,10.0,59.0,0.0,6.0,28
2018,13,spa,ocon,French,aston_martin,3,Finished,8.0,6,0,0,0,1,29.0,0.0,12.0,59.0,0.0,6.0,21
2018,13,spa,grosjean,French,haas,5,Finished,6.0,7,0,0,0,1,21.0,0.0,14.0,66.0,0.0,5.0,32
2018,13,spa,kevin_magnussen,Danish,haas,9,Finished,4.0,8,0,0,0,1,45.0,0.0,8.0,66.0,0.0,5.0,25
2018,13,spa,gasly,French,alphatauri,10,Finished,2.0,9,0,0,0,1,26.0,0.0,13.0,28.0,0.0,8.0,22
2018,13,spa,ericsson,Swedish,alfa,13,Finished,1.0,10,0,0,0,1,5.0,0.0,17.0,18.0,0.0,9.0,27
2018,13,spa,sainz,Spanish,alpine,14,Finished,0.0,11,0,0,0,1,30.0,0.0,11.0,82.0,0.0,4.0,23
2018,13,spa,sirotkin,Russian,williams,16,Finished,0.0,12,0,0,0,1,0.0,0.0,20.0,4.0,0.0,10.0,22
2018,13,spa,stroll,Canadian,williams,17,Finished,0.0,13,0,0,0,1,4.0,0.0,18.0,4.0,0.0,10.0,19
2018,13,spa,brendon_hartley,New Zealander,alphatauri,11,Finished,0.0,14,0,0,0,1,2.0,0.0,19.0,28.0,0.0,8.0,28
2018,13,spa,vandoorne,Belgian,mclaren,18,Finished,0.0,15,0,0,0,1,8.0,0.0,16.0,52.0,0.0,7.0,26
2018,13,spa,ricciardo,Australian,red_bull,8,Mechanical Issue,0.0,16,0,0,0,1,118.0,2.0,5.0,223.0,3.0,3.0,29
2018,13,spa,raikkonen,Finnish,ferrari,6,Mechanical Issue,0.0,17,0,0,0,1,146.0,0.0,3.0,335.0,4.0,2.0,38
2018,13,spa,leclerc,Monegasque,alfa,12,Incident,0.0,18,0,0,0,1,13.0,0.0,15.0,18.0,0.0,9.0,20
2018,13,spa,alonso,Spanish,mclaren,15,Incident,0.0,19,0,0,0,1,44.0,0.0,9.0,52.0,0.0,7.0,37
2018,13,spa,hulkenberg,German,alpine,20,Incident,0.0,20,0,0,0,1,52.0,0.0,7.0,82.0,0.0,4.0,31
2018,14,monza,hamilton,British,mercedes,3,Finished,25.0,1,1,0,0,0,231.0,5.0,1.0,375.0,5.0,1.0,33
2018,14,monza,raikkonen,Finnish,ferrari,1,Finished,18.0,2,1,0,0,0,146.0,0.0,3.0,360.0,5.0,2.0,38
2018,14,monza,bottas,Finnish,mercedes,4,Finished,15.0,3,1,0,0,0,144.0,0.0,4.0,375.0,5.0,1.0,29
2018,14,monza,vettel,German,ferrari,2,Finished,12.0,4,1,0,0,0,214.0,5.0,2.0,360.0,5.0,2.0,31
2018,14,monza,max_verstappen,Dutch,red_bull,5,Finished,10.0,5,1,0,0,0,120.0,1.0,5.0,238.0,3.0,3.0,20
2018,14,monza,ocon,French,aston_martin,8,Finished,8.0,6,1,0,0,0,37.0,0.0,11.0,18.0,0.0,9.0,21
2018,14,monza,perez,Mexican,aston_martin,14,Finished,6.0,7,1,0,0,0,40.0,0.0,10.0,18.0,0.0,9.0,28
2018,14,monza,sainz,Spanish,alpine,7,Finished,4.0,8,1,0,0,0,30.0,0.0,12.0,82.0,0.0,4.0,24
2018,14,monza,stroll,Canadian,williams,10,Finished,2.0,9,1,0,0,0,4.0,0.0,18.0,4.0,0.0,10.0,19
2018,14,monza,sirotkin,Russian,williams,12,Finished,1.0,10,1,0,0,0,0.0,0.0,20.0,4.0,0.0,10.0,23
2018,14,monza,leclerc,Monegasque,alfa,15,Finished,0.0,11,1,0,0,0,13.0,0.0,15.0,19.0,0.0,8.0,20
2018,14,monza,vandoorne,Belgian,mclaren,17,Finished,0.0,12,1,0,0,0,8.0,0.0,16.0,52.0,0.0,6.0,26
2018,14,monza,hulkenberg,German,alpine,20,Finished,0.0,13,1,0,0,0,52.0,0.0,7.0,82.0,0.0,4.0,31
2018,14,monza,gasly,French,alphatauri,9,Finished,0.0,14,1,0,0,0,28.0,0.0,13.0,30.0,0.0,7.0,22
2018,14,monza,ericsson,Swedish,alfa,18,Finished,0.0,15,1,0,0,0,6.0,0.0,17.0,19.0,0.0,8.0,28
2018,14,monza,kevin_magnussen,Danish,haas,11,Finished,0.0,16,1,0,0,0,49.0,0.0,8.0,76.0,0.0,5.0,25
2018,14,monza,ricciardo,Australian,red_bull,19,Mechanical Issue,0.0,17,1,0,0,0,118.0,2.0,6.0,238.0,3.0,3.0,29
2018,14,monza,alonso,Spanish,mclaren,13,Mechanical Issue,0.0,18,1,0,0,0,44.0,0.0,9.0,52.0,0.0,6.0,37
2018,14,monza,brendon_hartley,New Zealander,alphatauri,16,Mechanical Issue,0.0,19,1,0,0,0,2.0,0.0,19.0,30.0,0.0,7.0,28
2018,14,monza,grosjean,French,haas,6,Incident,0.0,20,1,0,0,0,27.0,0.0,14.0,76.0,0.0,5.0,32
2018,15,marina_bay,hamilton,British,mercedes,1,Finished,25.0,1,1,0,0,0,256.0,6.0,1.0,415.0,6.0,1.0,33
2018,15,marina_bay,max_verstappen,Dutch,red_bull,2,Finished,18.0,2,1,0,0,0,130.0,1.0,5.0,248.0,3.0,3.0,20
2018,15,marina_bay,vettel,German,ferrari,3,Finished,15.0,3,1,0,0,0,226.0,5.0,2.0,390.0,5.0,2.0,31
2018,15,marina_bay,bottas,Finnish,mercedes,4,Finished,12.0,4,1,0,0,0,159.0,0.0,4.0,415.0,6.0,1.0,29
2018,15,marina_bay,raikkonen,Finnish,ferrari,5,Finished,10.0,5,1,0,0,0,164.0,0.0,3.0,390.0,5.0,2.0,38
2018,15,marina_bay,ricciardo,Australian,red_bull,6,Finished,8.0,6,1,0,0,0,118.0,2.0,6.0,248.0,3.0,3.0,29
2018,15,marina_bay,alonso,Spanish,mclaren,11,Finished,6.0,7,1,0,0,0,44.0,0.0,11.0,52.0,0.0,6.0,37
2018,15,marina_bay,sainz,Spanish,alpine,12,Finished,4.0,8,1,0,0,0,34.0,0.0,12.0,86.0,0.0,4.0,24
2018,15,marina_bay,leclerc,Monegasque,alfa,13,Finished,2.0,9,1,0,0,0,13.0,0.0,15.0,19.0,0.0,9.0,20
2018,15,marina_bay,hulkenberg,German,alpine,10,Finished,1.0,10,1,0,0,0,52.0,0.0,7.0,86.0,0.0,4.0,31
2018,15,marina_bay,ericsson,Swedish,alfa,14,Finished,0.0,11,1,0,0,0,6.0,0.0,18.0,19.0,0.0,9.0,28
2018,15,marina_bay,vandoorne,Belgian,mclaren,18,Finished,0.0,12,1,0,0,0,8.0,0.0,16.0,52.0,0.0,6.0,26
2018,15,marina_bay,gasly,French,alphatauri,15,Finished,0.0,13,1,0,0,0,28.0,0.0,13.0,30.0,0.0,8.0,22
2018,15,marina_bay,stroll,Canadian,williams,20,Finished,0.0,14,1,0,0,0,6.0,0.0,17.0,7.0,0.0,10.0,19
2018,15,marina_bay,grosjean,French,haas,8,Finished,0.0,15,1,0,0,0,27.0,0.0,14.0,76.0,0.0,5.0,32
2018,15,marina_bay,perez,Mexican,aston_martin,7,Finished,0.0,16,1,0,0,0,46.0,0.0,9.0,32.0,0.0,7.0,28
2018,15,marina_bay,brendon_hartley,New Zealander,alphatauri,17,Finished,0.0,17,1,0,0,0,2.0,0.0,19.0,30.0,0.0,8.0,28
2018,15,marina_bay,kevin_magnussen,Danish,haas,16,Finished,0.0,18,1,0,0,0,49.0,0.0,8.0,76.0,0.0,5.0,25
2018,15,marina_bay,sirotkin,Russian,williams,19,Finished,0.0,19,1,0,0,0,1.0,0.0,20.0,7.0,0.0,10.0,23
2018,15,marina_bay,ocon,French,aston_martin,9,Incident,0.0,20,1,0,0,0,45.0,0.0,10.0,32.0,0.0,7.0,21
2018,16,sochi,hamilton,British,mercedes,2,Finished,25.0,1,0,0,0,1,281.0,7.0,1.0,452.0,7.0,1.0,33
2018,16,sochi,bottas,Finnish,mercedes,1,Finished,18.0,2,0,0,0,1,171.0,0.0,4.0,452.0,7.0,1.0,29
2018,16,sochi,vettel,German,ferrari,3,Finished,15.0,3,0,0,0,1,241.0,5.0,2.0,415.0,5.0,2.0,31
2018,16,sochi,raikkonen,Finnish,ferrari,4,Finished,12.0,4,0,0,0,1,174.0,0.0,3.0,415.0,5.0,2.0,38
2018,16,sochi,max_verstappen,Dutch,red_bull,19,Finished,10.0,5,0,0,0,1,148.0,1.0,5.0,274.0,3.0,3.0,21
2018,16,sochi,ricciardo,Australian,red_bull,18,Finished,8.0,6,0,0,0,1,126.0,2.0,6.0,274.0,3.0,3.0,29
2018,16,sochi,leclerc,Monegasque,alfa,7,Finished,6.0,7,0,0,0,1,15.0,0.0,15.0,21.0,0.0,9.0,20
2018,16,sochi,kevin_magnussen,Danish,haas,5,Finished,4.0,8,0,0,0,1,49.0,0.0,9.0,76.0,0.0,5.0,25
2018,16,sochi,ocon,French,aston_martin,6,Finished,2.0,9,0,0,0,1,45.0,0.0,11.0,32.0,0.0,7.0,22
2018,16,sochi,perez,Mexican,aston_martin,8,Finished,1.0,10,0,0,0,1,46.0,0.0,10.0,32.0,0.0,7.0,28
2018,16,sochi,grosjean,French,haas,9,Finished,0.0,11,0,0,0,1,27.0,0.0,14.0,76.0,0.0,5.0,32
2018,16,sochi,hulkenberg,German,alpine,12,Finished,0.0,12,0,0,0,1,53.0,0.0,7.0,91.0,0.0,4.0,31
2018,16,sochi,ericsson,Swedish,alfa,10,Finished,0.0,13,0,0,0,1,6.0,0.0,18.0,21.0,0.0,9.0,28
2018,16,sochi,alonso,Spanish,mclaren,16,Finished,0.0,14,0,0,0,1,50.0,0.0,8.0,58.0,0.0,6.0,37
2018,16,sochi,stroll,Canadian,williams,14,Finished,0.0,15,0,0,0,1,6.0,0.0,17.0,7.0,0.0,10.0,19
2018,16,sochi,vandoorne,Belgian,mclaren,15,Finished,0.0,16,0,0,0,1,8.0,0.0,16.0,58.0,0.0,6.0,26
2018,16,sochi,sainz,Spanish,alpine,11,Finished,0.0,17,0,0,0,1,38.0,0.0,12.0,91.0,0.0,4.0,24
2018,16,sochi,sirotkin,Russian,williams,13,Finished,0.0,18,0,0,0,1,1.0,0.0,20.0,7.0,0.0,10.0,23
2018,16,sochi,gasly,French,alphatauri,17,Mechanical Issue,0.0,19,0,0,0,1,28.0,0.0,13.0,30.0,0.0,8.0,22
2018,16,sochi,brendon_hartley,New Zealander,alphatauri,20,Mechanical Issue,0.0,20,0,0,0,1,2.0,0.0,19.0,30.0,0.0,8.0,28
2018,17,suzuka,hamilton,British,mercedes,1,Finished,25.0,1,0,0,0,1,306.0,8.0,1.0,495.0,8.0,1.0,33
2018,17,suzuka,bottas,Finnish,mercedes,2,Finished,18.0,2,0,0,0,1,189.0,0.0,3.0,495.0,8.0,1.0,29
2018,17,suzuka,max_verstappen,Dutch,red_bull,3,Finished,15.0,3,0,0,0,1,158.0,1.0,5.0,292.0,3.0,3.0,21
2018,17,suzuka,ricciardo,Australian,red_bull,15,Finished,12.0,4,0,0,0,1,134.0,2.0,6.0,292.0,3.0,3.0,29
2018,17,suzuka,raikkonen,Finnish,ferrari,4,Finished,10.0,5,0,0,0,1,186.0,0.0,4.0,442.0,5.0,2.0,38
2018,17,suzuka,vettel,German,ferrari,8,Finished,8.0,6,0,0,0,1,256.0,5.0,2.0,442.0,5.0,2.0,31
2018,17,suzuka,perez,Mexican,aston_martin,9,Finished,6.0,7,0,0,0,1,47.0,0.0,10.0,35.0,0.0,7.0,28
2018,17,suzuka,grosjean,French,haas,5,Finished,4.0,8,0,0,0,1,27.0,0.0,14.0,80.0,0.0,5.0,32
2018,17,suzuka,ocon,French,aston_martin,11,Finished,2.0,9,0,0,0,1,47.0,0.0,11.0,35.0,0.0,7.0,22
2018,17,suzuka,sainz,Spanish,alpine,13,Finished,1.0,10,0,0,0,1,38.0,0.0,12.0,91.0,0.0,4.0,24
2018,17,suzuka,gasly,French,alphatauri,7,Finished,0.0,11,0,0,0,1,28.0,0.0,13.0,30.0,0.0,8.0,22
2018,17,suzuka,ericsson,Swedish,alfa,20,Finished,0.0,12,0,0,0,1,6.0,0.0,18.0,27.0,0.0,9.0,28
2018,17,suzuka,brendon_hartley,New Zealander,alphatauri,6,Finished,0.0,13,0,0,0,1,2.0,0.0,19.0,30.0,0.0,8.0,28
2018,17,suzuka,alonso,Spanish,mclaren,18,Finished,0.0,14,0,0,0,1,50.0,0.0,9.0,58.0,0.0,6.0,37
2018,17,suzuka,vandoorne,Belgian,mclaren,19,Finished,0.0,15,0,0,0,1,8.0,0.0,16.0,58.0,0.0,6.0,26
2018,17,suzuka,sirotkin,Russian,williams,17,Finished,0.0,16,0,0,0,1,1.0,0.0,20.0,7.0,0.0,10.0,23
2018,17,suzuka,stroll,Canadian,williams,14,Finished,0.0,17,0,0,0,1,6.0,0.0,17.0,7.0,0.0,10.0,19
2018,17,suzuka,leclerc,Monegasque,alfa,10,Mechanical Issue,0.0,18,0,0,0,1,21.0,0.0,15.0,27.0,0.0,9.0,20
2018,17,suzuka,hulkenberg,German,alpine,16,Mechanical Issue,0.0,19,0,0,0,1,53.0,0.0,8.0,91.0,0.0,4.0,31
2018,17,suzuka,kevin_magnussen,Danish,haas,12,Incident,0.0,20,0,0,0,1,53.0,0.0,7.0,80.0,0.0,5.0,26
2018,18,americas,raikkonen,Finnish,ferrari,2,Finished,25.0,1,0,0,0,1,196.0,0.0,4.0,460.0,5.0,2.0,39
2018,18,americas,max_verstappen,Dutch,red_bull,18,Finished,18.0,2,0,0,0,1,173.0,1.0,5.0,319.0,3.0,3.0,21
2018,18,americas,hamilton,British,mercedes,1,Finished,15.0,3,0,0,0,1,331.0,9.0,1.0,538.0,9.0,1.0,33
2018,18,americas,vettel,German,ferrari,5,Finished,12.0,4,0,0,0,1,264.0,5.0,2.0,460.0,5.0,2.0,31
2018,18,americas,bottas,Finnish,mercedes,3,Finished,10.0,5,0,0,0,1,207.0,0.0,3.0,538.0,9.0,1.0,29
2018,18,americas,hulkenberg,German,alpine,7,Finished,8.0,6,0,0,0,1,53.0,0.0,9.0,92.0,0.0,4.0,31
2018,18,americas,sainz,Spanish,alpine,11,Finished,6.0,7,0,0,0,1,39.0,0.0,12.0,92.0,0.0,4.0,24
2018,18,americas,perez,Mexican,aston_martin,10,Finished,4.0,8,0,0,0,1,53.0,0.0,7.0,43.0,0.0,7.0,28
2018,18,americas,brendon_hartley,New Zealander,alphatauri,20,Finished,2.0,9,0,0,0,1,2.0,0.0,19.0,30.0,0.0,8.0,28
2018,18,americas,ericsson,Swedish,alfa,16,Finished,1.0,10,0,0,0,1,6.0,0.0,18.0,27.0,0.0,9.0,28
2018,18,americas,vandoorne,Belgian,mclaren,17,Finished,0.0,11,0,0,0,1,8.0,0.0,16.0,58.0,0.0,6.0,26
2018,18,americas,gasly,French,alphatauri,19,Finished,0.0,12,0,0,0,1,28.0,0.0,14.0,30.0,0.0,8.0,22
2018,18,americas,sirotkin,Russian,williams,14,Finished,0.0,13,0,0,0,1,1.0,0.0,20.0,7.0,0.0,10.0,23
2018,18,americas,stroll,Canadian,williams,15,Finished,0.0,14,0,0,0,1,6.0,0.0,17.0,7.0,0.0,10.0,19
2018,18,americas,leclerc,Monegasque,alfa,9,Incident,0.0,15,0,0,0,1,21.0,0.0,15.0,27.0,0.0,9.0,21
2018,18,americas,ricciardo,Australian,red_bull,4,Mechanical Issue,0.0,16,0,0,0,1,146.0,2.0,6.0,319.0,3.0,3.0,29
2018,18,americas,grosjean,French,haas,8,Incident,0.0,17,0,0,0,1,31.0,0.0,13.0,84.0,0.0,5.0,32
2018,18,americas,alonso,Spanish,mclaren,13,Incident,0.0,18,0,0,0,1,50.0,0.0,10.0,58.0,0.0,6.0,37
2018,18,americas,ocon,French,aston_martin,6,Incident,0.0,19,0,0,0,1,49.0,0.0,11.0,43.0,0.0,7.0,22
2018,18,americas,kevin_magnussen,Danish,haas,12,Incident,0.0,20,0,0,0,1,53.0,0.0,8.0,84.0,0.0,5.0,26
2018,19,rodriguez,max_verstappen,Dutch,red_bull,2,Finished,25.0,1,1,0,0,0,191.0,1.0,5.0,337.0,3.0,3.0,21
2018,19,rodriguez,vettel,German,ferrari,4,Finished,18.0,2,1,0,0,0,276.0,5.0,2.0,497.0,6.0,2.0,31
2018,19,rodriguez,raikkonen,Finnish,ferrari,6,Finished,15.0,3,1,0,0,0,221.0,1.0,3.0,497.0,6.0,2.0,39
2018,19,rodriguez,hamilton,British,mercedes,3,Finished,12.0,4,1,0,0,0,346.0,9.0,1.0,563.0,9.0,1.0,33
2018,19,rodriguez,bottas,Finnish,mercedes,5,Finished,10.0,5,1,0,0,0,217.0,0.0,4.0,563.0,9.0,1.0,29
2018,19,rodriguez,hulkenberg,German,alpine,7,Finished,8.0,6,1,0,0,0,61.0,0.0,7.0,106.0,0.0,4.0,31
2018,19,rodriguez,leclerc,Monegasque,alfa,9,Finished,6.0,7,1,0,0,0,21.0,0.0,15.0,28.0,0.0,9.0,21
2018,19,rodriguez,vandoorne,Belgian,mclaren,15,Finished,4.0,8,1,0,0,0,8.0,0.0,16.0,58.0,0.0,6.0,26
2018,19,rodriguez,ericsson,Swedish,alfa,10,Finished,2.0,9,1,0,0,0,7.0,0.0,17.0,28.0,0.0,9.0,28
2018,19,rodriguez,gasly,French,alphatauri,20,Finished,1.0,10,1,0,0,0,28.0,0.0,14.0,32.0,0.0,8.0,22
2018,19,rodriguez,ocon,French,aston_martin,11,Finished,0.0,11,1,0,0,0,49.0,0.0,11.0,47.0,0.0,7.0,22
2018,19,rodriguez,stroll,Canadian,williams,17,Finished,0.0,12,1,0,0,0,6.0,0.0,18.0,7.0,0.0,10.0,19
2018,19,rodriguez,sirotkin,Russian,williams,19,Finished,0.0,13,1,0,0,0,1.0,0.0,20.0,7.0,0.0,10.0,23
2018,19,rodriguez,brendon_hartley,New Zealander,alphatauri,14,Finished,0.0,14,1,0,0,0,4.0,0.0,19.0,32.0,0.0,8.0,28
2018,19,rodriguez,kevin_magnussen,Danish,haas,16,Finished,0.0,15,1,0,0,0,53.0,0.0,9.0,84.0,0.0,5.0,26
2018,19,rodriguez,grosjean,French,haas,18,Finished,0.0,16,1,0,0,0,31.0,0.0,13.0,84.0,0.0,5.0,32
2018,19,rodriguez,ricciardo,Australian,red_bull,1,Mechanical Issue,0.0,17,1,0,0,0,146.0,2.0,6.0,337.0,3.0,3.0,29
