,Unnamed: 0,season,round,circuit_id,driver,date_of_birth,nationality,constructor,grid,time,status,points,podium
824,22504,2016,2,bahrain,sainz,1994-09-01,Spanish,toro_rosso,11,,Retired,0.0,18
825,22505,2016,2,bahrain,gutierrez,1991-08-05,Mexican,haas,13,,Retired,0.0,19
826,22506,2016,2,bahrain,button,1980-01-19,British,mclaren,14,,Power Unit,0.0,20
827,22507,2016,2,bahrain,vettel,1987-07-03,German,ferrari,3,,Engine,0.0,21
828,22508,2016,2,bahrain,jolyon_palmer,1991-01-20,British,renault,19,,Hydraulics,0.0,22
829,22509,2016,3,shanghai,rosberg,1985-06-27,German,mercedes,1,5933891.0,Finished,25.0,1
830,22510,2016,3,shanghai,vettel,1987-07-03,German,ferrari,4,5971667.0,Finished,18.0,2
831,22511,2016,3,shanghai,kvyat,1994-04-26,Russian,red_bull,6,5979827.0,Finished,15.0,3
832,22512,2016,3,shanghai,ricciardo,1989-07-01,Australian,red_bull,2,5986579.0,Finished,12.0,4
833,22513,2016,3,shanghai,raikkonen,1979-10-17,Finnish,ferrari,3,5999763.0,Finished,10.0,5
834,22514,2016,3,shanghai,massa,1981-04-25,Brazilian,williams,10,6009402.0,Finished,8.0,6
835,22515,2016,3,shanghai,hamilton,1985-01-07,British,mercedes,22,6012121.0,Finished,6.0,7
836,22516,2016,3,shanghai,max_verstappen,1997-09-30,Dutch,toro_rosso,9,6013159.0,Finished,4.0,8
837,22517,2016,3,shanghai,sainz,1994-09-01,Spanish,toro_rosso,8,6018018.0,Finished,2.0,9
838,22518,2016,3,shanghai,bottas,1989-08-28,Finnish,williams,5,6020083.0,Finished,1.0,10
839,22519,2016,3,shanghai,perez,1990-01-26,Mexican,force_india,7,6028174.0,Finished,0.0,11
840,22520,2016,3,shanghai,alonso,1981-07-29,Spanish,mclaren,11,6031144.0,Finished,0.0,12
841,22521,2016,3,shanghai,button,1980-01-19,British,mclaren,12,6035881.0,Finished,0.0,13
842,22522,2016,3,shanghai,gutierrez,1991-08-05,Mexican,haas,18,,+1 Lap,0.0,14
843,22523,2016,3,shanghai,hulkenberg,1987-08-19,German,force_india,13,,+1 Lap,0.0,15
844,22524,2016,3,shanghai,ericsson,1990-09-02,Swedish,sauber,15,,+1 Lap,0.0,16
845,22525,2016,3,shanghai,kevin_magnussen,1992-10-05,Danish,renault,17,,+1 Lap,0.0,17
846,22526,2016,3,shanghai,wehrlein,1994-10-18,German,manor,21,,+1 Lap,0.0,18
847,22527,2016,3,shanghai,grosjean,1986-04-17,French,haas,14,,+1 Lap,0.0,19
848,22528,2016,3,shanghai,nasr,1992-08-21,Brazilian,sauber,16,,+1 Lap,0.0,20
849,22529,2016,3,shanghai,haryanto,1993-01-22,Indonesian,manor,20,,+1 Lap,0.0,21
850,22530,2016,3,shanghai,jolyon_palmer,1991-01-20,British,renault,19,,+1 Lap,0.0,22
851,22531,2016,4,sochi,rosberg,1985-06-27,German,mercedes,1,5561997.0,Finished,25.0,1
852,22532,2016,4,sochi,hamilton,1985-01-07,British,mercedes,10,5587019.0,Finished,18.0,2
853,22533,2016,4,sochi,raikkonen,1979-10-17,Finnish,ferrari,3,5593995.0,Finished,15.0,3
854,22534,2016,4,sochi,bottas,1989-08-28,Finnish,williams,2,5612214.0,Finished,12.0,4
855,22535,2016,4,sochi,massa,1981-04-25,Brazilian,williams,4,5636424.0,Finished,10.0,5
856,22536,2016,4,sochi,alonso,1981-07-29,Spanish,mclaren,14,,+1 Lap,8.0,6
857,22537,2016,4,sochi,kevin_magnussen,1992-10-05,Danish,renault,17,,+1 Lap,6.0,7
858,22538,2016,4,sochi,grosjean,1986-04-17,French,haas,15,,+1 Lap,4.0,8
859,22539,2016,4,sochi,perez,1990-01-26,Mexican,force_india,6,,+1 Lap,2.0,9
860,22540,2016,4,sochi,button,1980-01-19,British,mclaren,12,,+1 Lap,1.0,10
861,22541,2016,4,sochi,ricciardo,1989-07-01,Australian,red_bull,5,,+1 Lap,0.0,11
862,22542,2016,4,sochi,sainz,1994-09-01,Spanish,toro_rosso,11,,+1 Lap,0.0,12
863,22543,2016,4,sochi,jolyon_palmer,1991-01-20,British,renault,18,,+1 Lap,0.0,13
864,22544,2016,4,sochi,ericsson,1990-09-02,Swedish,sauber,22,,+1 Lap,0.0,14
865,22545,2016,4,sochi,kvyat,1994-04-26,Russian,red_bull,8,,+1 Lap,0.0,15
866,22546,2016,4,sochi,nasr,1992-08-21,Brazilian,sauber,19,,+1 Lap,0.0,16
867,22547,2016,4,sochi,gutierrez,1991-08-05,Mexican,haas,16,,+1 Lap,0.0,17
868,22548,2016,4,sochi,wehrlein,1994-10-18,German,manor,20,,+2 Laps,0.0,18
869,22549,2016,4,sochi,max_verstappen,1997-09-30,Dutch,toro_rosso,9,,Power Unit,0.0,19
870,22550,2016,4,sochi,vettel,1987-07-03,German,ferrari,7,,Collision,0.0,20
871,22551,2016,4,sochi,hulkenberg,1987-08-19,German,force_india,13,,Collision,0.0,21
872,22552,2016,4,sochi,haryanto,1993-01-22,Indonesian,manor,21,,Collision,0.0,22
873,22553,2016,5,catalunya,max_verstappen,1997-09-30,Dutch,red_bull,4,6100017.0,Finished,25.0,1
874,22554,2016,5,catalunya,raikkonen,1979-10-17,Finnish,ferrari,5,6100633.0,Finished,18.0,2
875,22555,2016,5,catalunya,vettel,1987-07-03,German,ferrari,6,6105598.0,Finished,15.0,3
876,22556,2016,5,catalunya,ricciardo,1989-07-01,Australian,red_bull,3,6143967.0,Finished,12.0,4
877,22557,2016,5,catalunya,bottas,1989-08-28,Finnish,williams,7,6145288.0,Finished,10.0,5
878,22558,2016,5,catalunya,sainz,1994-09-01,Spanish,toro_rosso,8,6161412.0,Finished,8.0,6
879,22559,2016,5,catalunya,perez,1990-01-26,Mexican,force_india,9,6179555.0,Finished,6.0,7
880,22560,2016,5,catalunya,massa,1981-04-25,Brazilian,williams,18,6180724.0,Finished,4.0,8
881,22561,2016,5,catalunya,button,1980-01-19,British,mclaren,12,,+1 Lap,2.0,9
882,22562,2016,5,catalunya,kvyat,1994-04-26,Russian,toro_rosso,13,,+1 Lap,1.0,10
883,22563,2016,5,catalunya,gutierrez,1991-08-05,Mexican,haas,16,,+1 Lap,0.0,11
884,22564,2016,5,catalunya,ericsson,1990-09-02,Swedish,sauber,19,,+1 Lap,0.0,12
885,22565,2016,5,catalunya,jolyon_palmer,1991-01-20,British,renault,17,,+1 Lap,0.0,13
886,22566,2016,5,catalunya,kevin_magnussen,1992-10-05,Danish,renault,15,,+1 Lap,0.0,14
887,22567,2016,5,catalunya,nasr,1992-08-21,Brazilian,sauber,20,,+1 Lap,0.0,15
888,22568,2016,5,catalunya,wehrlein,1994-10-18,German,manor,21,,+1 Lap,0.0,16
889,22569,2016,5,catalunya,haryanto,1993-01-22,Indonesian,manor,22,,+1 Lap,0.0,17
890,22570,2016,5,catalunya,grosjean,1986-04-17,French,haas,14,,Engine,0.0,18
891,22571,2016,5,catalunya,alonso,1981-07-29,Spanish,mclaren,10,,Engine,0.0,19
892,22572,2016,5,catalunya,hulkenberg,1987-08-19,German,force_india,11,,Engine,0.0,20
893,22573,2016,5,catalunya,hamilton,1985-01-07,British,mercedes,1,,Collision,0.0,21
894,22574,2016,5,catalunya,rosberg,1985-06-27,German,mercedes,2,,Collision,0.0,22
895,22575,2016,6,monaco,hamilton,1985-01-07,British,mercedes,3,7169133.0,Finished,25.0,1
896,22576,2016,6,monaco,ricciardo,1989-07-01,Australian,red_bull,1,7176385.0,Finished,18.0,2
897,22577,2016,6,monaco,perez,1990-01-26,Mexican,force_india,7,7182958.0,Finished,15.0,3
898,22578,2016,6,monaco,vettel,1987-07-03,German,ferrari,4,7184979.0,Finished,12.0,4
899,22579,2016,6,monaco,alonso,1981-07-29,Spanish,mclaren,9,7254209.0,Finished,10.0,5
900,22580,2016,6,monaco,hulkenberg,1987-08-19,German,force_india,5,7262132.0,Finished,8.0,6
901,22581,2016,6,monaco,rosberg,1985-06-27,German,mercedes,2,7262423.0,Finished,6.0,7
902,22582,2016,6,monaco,sainz,1994-09-01,Spanish,toro_rosso,6,,+1 Lap,4.0,8
903,22583,2016,6,monaco,button,1980-01-19,British,mclaren,13,,+1 Lap,2.0,9
904,22584,2016,6,monaco,massa,1981-04-25,Brazilian,williams,14,,+1 Lap,1.0,10
905,22585,2016,6,monaco,gutierrez,1991-08-05,Mexican,haas,12,,+1 Lap,0.0,11
906,22586,2016,6,monaco,bottas,1989-08-28,Finnish,williams,10,,+1 Lap,0.0,12
907,22587,2016,6,monaco,grosjean,1986-04-17,French,haas,15,,+2 Laps,0.0,13
908,22588,2016,6,monaco,wehrlein,1994-10-18,German,manor,20,,+2 Laps,0.0,14
909,22589,2016,6,monaco,haryanto,1993-01-22,Indonesian,manor,19,,+4 Laps,0.0,15
910,22590,2016,6,monaco,ericsson,1990-09-02,Swedish,sauber,17,,Collision,0.0,16
911,22591,2016,6,monaco,nasr,1992-08-21,Brazilian,sauber,0,,Retired,0.0,17
912,22592,2016,6,monaco,max_verstappen,1997-09-30,Dutch,red_bull,0,,Accident,0.0,18
913,22593,2016,6,monaco,kevin_magnussen,1992-10-05,Danish,renault,16,,Retired,0.0,19
914,22594,2016,6,monaco,kvyat,1994-04-26,Russian,toro_rosso,8,,Accident,0.0,20
915,22595,2016,6,monaco,raikkonen,1979-10-17,Finnish,ferrari,11,,Accident,0.0,21
916,22596,2016,6,monaco,jolyon_palmer,1991-01-20,British,renault,18,,Accident,0.0,22
917,22597,2016,7,villeneuve,hamilton,1985-01-07,British,mercedes,1,5465296.0,Finished,25.0,1
918,22598,2016,7,villeneuve,vettel,1987-07-03,German,ferrari,3,5470307.0,Finished,18.0,2
919,22599,2016,7,villeneuve,bottas,1989-08-28,Finnish,williams,7,5511718.0,Finished,15.0,3
920,22600,2016,7,villeneuve,max_verstappen,1997-09-30,Dutch,red_bull,5,5518316.0,Finished,12.0,4
921,22601,2016,7,villeneuve,rosberg,1985-06-27,German,mercedes,2,5527389.0,Finished,10.0,5
922,22602,2016,7,villeneuve,raikkonen,1979-10-17,Finnish,ferrari,6,5528313.0,Finished,8.0,6
923,22603,2016,7,villeneuve,ricciardo,1989-07-01,Australian,red_bull,4,5528930.0,Finished,6.0,7
924,22604,2016,7,villeneuve,hulkenberg,1987-08-19,German,force_india,9,,+1 Lap,4.0,8
925,22605,2016,7,villeneuve,sainz,1994-09-01,Spanish,toro_rosso,20,,+1 Lap,2.0,9
926,22606,2016,7,villeneuve,perez,1990-01-26,Mexican,force_india,11,,+1 Lap,1.0,10
927,22607,2016,7,villeneuve,alonso,1981-07-29,Spanish,mclaren,10,,+1 Lap,0.0,11
928,22608,2016,7,villeneuve,kvyat,1994-04-26,Russian,toro_rosso,15,,+1 Lap,0.0,12
929,22609,2016,7,villeneuve,gutierrez,1991-08-05,Mexican,haas,13,,+2 Laps,0.0,13
930,22610,2016,7,villeneuve,grosjean,1986-04-17,French,haas,14,,+2 Laps,0.0,14
931,22611,2016,7,villeneuve,ericsson,1990-09-02,Swedish,sauber,21,,+2 Laps,0.0,15
932,22612,2016,7,villeneuve,kevin_magnussen,1992-10-05,Danish,renault,22,,+2 Laps,0.0,16
933,22613,2016,7,villeneuve,wehrlein,1994-10-18,German,manor,17,,+2 Laps,0.0,17
934,22614,2016,7,villeneuve,nasr,1992-08-21,Brazilian,sauber,18,,+2 Laps,0.0,18
935,22615,2016,7,villeneuve,haryanto,1993-01-22,Indonesian,manor,19,,+2 Laps,0.0,19
936,22616,2016,7,villeneuve,massa,1981-04-25,Brazilian,williams,8,,Retired,0.0,20
937,22617,2016,7,villeneuve,jolyon_palmer,1991-01-20,British,renault,16,,Retired,0.0,21
938,22618,2016,7,villeneuve,button,1980-01-19,British,mclaren,12,,Power Unit,0.0,22
939,22619,2016,8,baku,rosberg,1985-06-27,German,mercedes,1,5572366.0,Finished,25.0,1
940,22620,2016,8,baku,vettel,1987-07-03,German,ferrari,3,5589062.0,Finished,18.0,2
941,22621,2016,8,baku,perez,1990-01-26,Mexican,force_india,7,5597607.0,Finished,15.0,3
942,22622,2016,8,baku,raikkonen,1979-10-17,Finnish,ferrari,4,5605468.0,Finished,12.0,4
943,22623,2016,8,baku,hamilton,1985-01-07,British,mercedes,10,5628701.0,Finished,10.0,5
944,22624,2016,8,baku,bottas,1989-08-28,Finnish,williams,8,5633252.0,Finished,8.0,6
945,22625,2016,8,baku,ricciardo,1989-07-01,Australian,red_bull,2,5641595.0,Finished,6.0,7
946,22626,2016,8,baku,max_verstappen,1997-09-30,Dutch,red_bull,9,5643062.0,Finished,4.0,8
947,22627,2016,8,baku,hulkenberg,1987-08-19,German,force_india,12,5650074.0,Finished,2.0,9
948,22628,2016,8,baku,massa,1981-04-25,Brazilian,williams,5,5657741.0,Finished,1.0,10
949,22629,2016,8,baku,button,1980-01-19,British,mclaren,19,5677183.0,Finished,0.0,11
950,22630,2016,8,baku,nasr,1992-08-21,Brazilian,sauber,15,,+1 Lap,0.0,12
951,22631,2016,8,baku,grosjean,1986-04-17,French,haas,11,,+1 Lap,0.0,13
952,22632,2016,8,baku,kevin_magnussen,1992-10-05,Danish,renault,22,,+1 Lap,0.0,14
953,22633,2016,8,baku,jolyon_palmer,1991-01-20,British,renault,21,,+1 Lap,0.0,15
954,22634,2016,8,baku,gutierrez,1991-08-05,Mexican,haas,14,,+1 Lap,0.0,16
955,22635,2016,8,baku,ericsson,1990-09-02,Swedish,sauber,20,,+1 Lap,0.0,17
956,22636,2016,8,baku,haryanto,1993-01-22,Indonesian,manor,16,,+2 Laps,0.0,18
957,22637,2016,8,baku,alonso,1981-07-29,Spanish,mclaren,13,,Gearbox,0.0,19
958,22638,2016,8,baku,wehrlein,1994-10-18,German,manor,17,,Brakes,0.0,20
959,22639,2016,8,baku,sainz,1994-09-01,Spanish,toro_rosso,18,,Suspension,0.0,21
960,22640,2016,8,baku,kvyat,1994-04-26,Russian,toro_rosso,6,,Suspension,0.0,22
961,22641,2016,9,red_bull_ring,hamilton,1985-01-07,British,mercedes,1,5258107.0,Finished,25.0,1
962,22642,2016,9,red_bull_ring,max_verstappen,1997-09-30,Dutch,red_bull,8,5263826.0,Finished,18.0,2
963,22643,2016,9,red_bull_ring,raikkonen,1979-10-17,Finnish,ferrari,4,5264131.0,Finished,15.0,3
964,22644,2016,9,red_bull_ring,rosberg,1985-06-27,German,mercedes,6,5274817.0,Finished,12.0,4
965,22645,2016,9,red_bull_ring,ricciardo,1989-07-01,Australian,red_bull,5,5289088.0,Finished,10.0,5
966,22646,2016,9,red_bull_ring,button,1980-01-19,British,mclaren,3,5295813.0,Finished,8.0,6
967,22647,2016,9,red_bull_ring,grosjean,1986-04-17,French,haas,13,5302775.0,Finished,6.0,7
968,22648,2016,9,red_bull_ring,sainz,1994-09-01,Spanish,toro_rosso,15,5305507.0,Finished,4.0,8
969,22649,2016,9,red_bull_ring,bottas,1989-08-28,Finnish,williams,7,,+1 Lap,2.0,9
970,22650,2016,9,red_bull_ring,wehrlein,1994-10-18,German,manor,12,,+1 Lap,1.0,10
971,22651,2016,9,red_bull_ring,gutierrez,1991-08-05,Mexican,haas,11,,+1 Lap,0.0,11
972,22652,2016,9,red_bull_ring,jolyon_palmer,1991-01-20,British,renault,19,,+1 Lap,0.0,12
973,22653,2016,9,red_bull_ring,nasr,1992-08-21,Brazilian,sauber,21,,+1 Lap,0.0,13
974,22654,2016,9,red_bull_ring,kevin_magnussen,1992-10-05,Danish,renault,17,,+1 Lap,0.0,14
975,22655,2016,9,red_bull_ring,ericsson,1990-09-02,Swedish,sauber,18,,+1 Lap,0.0,15
976,22656,2016,9,red_bull_ring,haryanto,1993-01-22,Indonesian,manor,20,,+1 Lap,0.0,16
977,22657,2016,9,red_bull_ring,perez,1990-01-26,Mexican,force_india,16,,Brakes,0.0,17
978,22658,2016,9,red_bull_ring,alonso,1981-07-29,Spanish,mclaren,14,,Battery,0.0,18
979,22659,2016,9,red_bull_ring,hulkenberg,1987-08-19,German,force_india,2,,Brakes,0.0,19
980,22660,2016,9,red_bull_ring,massa,1981-04-25,Brazilian,williams,0,,Brakes,0.0,20
981,22661,2016,9,red_bull_ring,vettel,1987-07-03,German,ferrari,9,,Tyre,0.0,21
982,22662,2016,9,red_bull_ring,kvyat,1994-04-26,Russian,toro_rosso,0,,Retired,0.0,22
983,22663,2016,10,silverstone,hamilton,1985-01-07,British,mercedes,1,5695831.0,Finished,25.0,1
984,22664,2016,10,silverstone,max_verstappen,1997-09-30,Dutch,red_bull,3,5704081.0,Finished,18.0,2
985,22665,2016,10,silverstone,rosberg,1985-06-27,German,mercedes,2,5712742.0,Finished,15.0,3
986,22666,2016,10,silverstone,ricciardo,1989-07-01,Australian,red_bull,4,5722042.0,Finished,12.0,4
987,22667,2016,10,silverstone,raikkonen,1979-10-17,Finnish,ferrari,5,5765574.0,Finished,10.0,5
988,22668,2016,10,silverstone,perez,1990-01-26,Mexican,force_india,10,5772772.0,Finished,8.0,6
989,22669,2016,10,silverstone,hulkenberg,1987-08-19,German,force_india,8,5773543.0,Finished,6.0,7
990,22670,2016,10,silverstone,sainz,1994-09-01,Spanish,toro_rosso,7,5781689.0,Finished,4.0,8
991,22671,2016,10,silverstone,vettel,1987-07-03,German,ferrari,11,5787485.0,Finished,2.0,9
992,22672,2016,10,silverstone,kvyat,1994-04-26,Russian,toro_rosso,15,5788431.0,Finished,1.0,10
993,22673,2016,10,silverstone,massa,1981-04-25,Brazilian,williams,12,,+1 Lap,0.0,11
994,22674,2016,10,silverstone,button,1980-01-19,British,mclaren,17,,+1 Lap,0.0,12
995,22675,2016,10,silverstone,alonso,1981-07-29,Spanish,mclaren,9,,+1 Lap,0.0,13
996,22676,2016,10,silverstone,bottas,1989-08-28,Finnish,williams,6,,+1 Lap,0.0,14
997,22677,2016,10,silverstone,nasr,1992-08-21,Brazilian,sauber,21,,+1 Lap,0.0,15
998,22678,2016,10,silverstone,gutierrez,1991-08-05,Mexican,haas,14,,+1 Lap,0.0,16
999,22679,2016,10,silverstone,kevin_magnussen,1992-10-05,Danish,renault,16,,Gearbox,0.0,17
1000,22680,2016,10,silverstone,jolyon_palmer,1991-01-20,British,renault,18,,Gearbox,0.0,18
1001,22681,2016,10,silverstone,haryanto,1993-01-22,Indonesian,manor,19,,Spun off,0.0,19
1002,22682,2016,10,silverstone,grosjean,1986-04-17,French,haas,13,,Retired,0.0,20
1003,22683,2016,10,silverstone,ericsson,1990-09-02,Swedish,sauber,22,,Power Unit,0.0,21
1004,22684,2016,10,silverstone,wehrlein,1994-10-18,German,manor,20,,Spun off,0.0,22
1005,22685,2016,11,hungaroring,hamilton,1985-01-07,British,mercedes,2,6030115.0,Finished,25.0,1
1006,22686,2016,11,hungaroring,rosberg,1985-06-27,German,mercedes,1,6032092.0,Finished,18.0,2
1007,22687,2016,11,hungaroring,ricciardo,1989-07-01,Australian,red_bull,3,6057654.0,Finished,15.0,3
1008,22688,2016,11,hungaroring,vettel,1987-07-03,German,ferrari,5,6058328.0,Finished,12.0,4
1009,22689,2016,11,hungaroring,max_verstappen,1997-09-30,Dutch,red_bull,4,6078774.0,Finished,10.0,5
1010,22690,2016,11,hungaroring,raikkonen,1979-10-17,Finnish,ferrari,14,6079159.0,Finished,8.0,6
1011,22691,2016,11,hungaroring,alonso,1981-07-29,Spanish,mclaren,7,,+1 Lap,6.0,7
1012,22692,2016,11,hungaroring,sainz,1994-09-01,Spanish,toro_rosso,6,,+1 Lap,4.0,8
1013,22693,2016,11,hungaroring,bottas,1989-08-28,Finnish,williams,10,,+1 Lap,2.0,9
1014,22694,2016,11,hungaroring,hulkenberg,1987-08-19,German,force_india,9,,+1 Lap,1.0,10
1015,22695,2016,11,hungaroring,perez,1990-01-26,Mexican,force_india,13,,+1 Lap,0.0,11
1016,22696,2016,11,hungaroring,jolyon_palmer,1991-01-20,British,renault,17,,+1 Lap,0.0,12
1017,22697,2016,11,hungaroring,gutierrez,1991-08-05,Mexican,haas,15,,+1 Lap,0.0,13
1018,22698,2016,11,hungaroring,grosjean,1986-04-17,French,haas,11,,+1 Lap,0.0,14
1019,22699,2016,11,hungaroring,kevin_magnussen,1992-10-05,Danish,renault,19,,+1 Lap,0.0,15
1020,22700,2016,11,hungaroring,kvyat,1994-04-26,Russian,toro_rosso,12,,+1 Lap,0.0,16
1021,22701,2016,11,hungaroring,nasr,1992-08-21,Brazilian,sauber,16,,+1 Lap,0.0,17
1022,22702,2016,11,hungaroring,massa,1981-04-25,Brazilian,williams,18,,+2 Laps,0.0,18
1023,22703,2016,11,hungaroring,wehrlein,1994-10-18,German,manor,20,,+2 Laps,0.0,19
1024,22704,2016,11,hungaroring,ericsson,1990-09-02,Swedish,sauber,22,,+2 Laps,0.0,20
1025,22705,2016,11,hungaroring,haryanto,1993-01-22,Indonesian,manor,21,,+2 Laps,0.0,21
1026,22706,2016,11,hungaroring,button,1980-01-19,British,mclaren,8,,Oil leak,0.0,22
1027,22707,2016,12,hockenheimring,hamilton,1985-01-07,British,mercedes,2,5444200.0,Finished,25.0,1
1028,22708,2016,12,hockenheimring,ricciardo,1989-07-01,Australian,red_bull,3,5451196.0,Finished,18.0,2
1029,22709,2016,12,hockenheimring,max_verstappen,1997-09-30,Dutch,red_bull,4,5457613.0,Finished,15.0,3
1030,22710,2016,12,hockenheimring,rosberg,1985-06-27,German,mercedes,1,5460045.0,Finished,12.0,4
1031,22711,2016,12,hockenheimring,vettel,1987-07-03,German,ferrari,6,5476770.0,Finished,10.0,5
1032,22712,2016,12,hockenheimring,raikkonen,1979-10-17,Finnish,ferrari,5,5481223.0,Finished,8.0,6
1033,22713,2016,12,hockenheimring,hulkenberg,1987-08-19,German,force_india,8,5514249.0,Finished,6.0,7
1034,22714,2016,12,hockenheimring,button,1980-01-19,British,mclaren,12,,+1 Lap,4.0,8
1035,22715,2016,12,hockenheimring,bottas,1989-08-28,Finnish,williams,7,,+1 Lap,2.0,9
1036,22716,2016,12,hockenheimring,perez,1990-01-26,Mexican,force_india,9,,+1 Lap,1.0,10
1037,22717,2016,12,hockenheimring,gutierrez,1991-08-05,Mexican,haas,11,,+1 Lap,0.0,11
1038,22718,2016,12,hockenheimring,alonso,1981-07-29,Spanish,mclaren,13,,+1 Lap,0.0,12
1039,22719,2016,12,hockenheimring,grosjean,1986-04-17,French,haas,20,,+1 Lap,0.0,13
1040,22720,2016,12,hockenheimring,sainz,1994-09-01,Spanish,toro_rosso,15,,+1 Lap,0.0,14
1041,22721,2016,12,hockenheimring,kvyat,1994-04-26,Russian,toro_rosso,18,,+1 Lap,0.0,15
1042,22722,2016,12,hockenheimring,kevin_magnussen,1992-10-05,Danish,renault,16,,+1 Lap,0.0,16
1043,22723,2016,12,hockenheimring,wehrlein,1994-10-18,German,manor,17,,+2 Laps,0.0,17
1044,22724,2016,12,hockenheimring,ericsson,1990-09-02,Swedish,sauber,22,,+2 Laps,0.0,18
1045,22725,2016,12,hockenheimring,jolyon_palmer,1991-01-20,British,renault,14,,+2 Laps,0.0,19
1046,22726,2016,12,hockenheimring,haryanto,1993-01-22,Indonesian,manor,19,,+2 Laps,0.0,20
1047,22727,2016,12,hockenheimring,nasr,1992-08-21,Brazilian,sauber,21,,Power Unit,0.0,21
1048,22728,2016,12,hockenheimring,massa,1981-04-25,Brazilian,williams,10,,Suspension,0.0,22
1049,22729,2016,13,spa,rosberg,1985-06-27,German,mercedes,1,6291058.0,Finished,25.0,1
1050,22730,2016,13,spa,ricciardo,1989-07-01,Australian,red_bull,5,6305171.0,Finished,18.0,2
1051,22731,2016,13,spa,hamilton,1985-01-07,British,mercedes,21,6318692.0,Finished,15.0,3
1052,22732,2016,13,spa,hulkenberg,1987-08-19,German,force_india,7,6326965.0,Finished,12.0,4
1053,22733,2016,13,spa,perez,1990-01-26,Mexican,force_india,6,6331718.0,Finished,10.0,5
1054,22734,2016,13,spa,vettel,1987-07-03,German,ferrari,4,6336452.0,Finished,8.0,6
1055,22735,2016,13,spa,alonso,1981-07-29,Spanish,mclaren,22,6350503.0,Finished,6.0,7
1056,22736,2016,13,spa,bottas,1989-08-28,Finnish,williams,8,6351209.0,Finished,4.0,8
1057,22737,2016,13,spa,raikkonen,1979-10-17,Finnish,ferrari,3,6352167.0,Finished,2.0,9
1058,22738,2016,13,spa,massa,1981-04-25,Brazilian,williams,10,6356931.0,Finished,1.0,10
1059,22739,2016,13,spa,max_verstappen,1997-09-30,Dutch,red_bull,2,6362196.0,Finished,0.0,11
1060,22740,2016,13,spa,gutierrez,1991-08-05,Mexican,haas,18,6364935.0,Finished,0.0,12
1061,22741,2016,13,spa,grosjean,1986-04-17,French,haas,11,6367532.0,Finished,0.0,13
1062,22742,2016,13,spa,kvyat,1994-04-26,Russian,toro_rosso,19,6378155.0,Finished,0.0,14
1063,22743,2016,13,spa,jolyon_palmer,1991-01-20,British,renault,13,6384223.0,Finished,0.0,15
1064,22744,2016,13,spa,ocon,1996-09-17,French,manor,17,,+1 Lap,0.0,16
1065,22745,2016,13,spa,nasr,1992-08-21,Brazilian,sauber,16,,+1 Lap,0.0,17
1066,22746,2016,13,spa,kevin_magnussen,1992-10-05,Danish,renault,12,,Accident,0.0,18
1067,22747,2016,13,spa,ericsson,1990-09-02,Swedish,sauber,20,,Gearbox,0.0,19
1068,22748,2016,13,spa,sainz,1994-09-01,Spanish,toro_rosso,14,,Puncture,0.0,20
1069,22749,2016,13,spa,button,1980-01-19,British,mclaren,9,,Collision damage,0.0,21
1070,22750,2016,13,spa,wehrlein,1994-10-18,German,manor,15,,Collision damage,0.0,22
1071,22751,2016,14,monza,rosberg,1985-06-27,German,mercedes,2,4648089.0,Finished,25.0,1
1072,22752,2016,14,monza,hamilton,1985-01-07,British,mercedes,1,4663159.0,Finished,18.0,2
1073,22753,2016,14,monza,vettel,1987-07-03,German,ferrari,3,4669079.0,Finished,15.0,3
1074,22754,2016,14,monza,raikkonen,1979-10-17,Finnish,ferrari,4,4675650.0,Finished,12.0,4
1075,22755,2016,14,monza,ricciardo,1989-07-01,Australian,red_bull,6,4693384.0,Finished,10.0,5
1076,22756,2016,14,monza,bottas,1989-08-28,Finnish,williams,5,4699104.0,Finished,8.0,6
1077,22757,2016,14,monza,max_verstappen,1997-09-30,Dutch,red_bull,7,4702325.0,Finished,6.0,7
1078,22758,2016,14,monza,perez,1990-01-26,Mexican,force_india,8,4713043.0,Finished,4.0,8
1079,22759,2016,14,monza,massa,1981-04-25,Brazilian,williams,11,4713706.0,Finished,2.0,9
1080,22760,2016,14,monza,hulkenberg,1987-08-19,German,force_india,9,4726745.0,Finished,1.0,10
1081,22761,2016,14,monza,grosjean,1986-04-17,French,haas,17,,+1 Lap,0.0,11
1082,22762,2016,14,monza,button,1980-01-19,British,mclaren,14,,+1 Lap,0.0,12
1083,22763,2016,14,monza,gutierrez,1991-08-05,Mexican,haas,10,,+1 Lap,0.0,13
1084,22764,2016,14,monza,alonso,1981-07-29,Spanish,mclaren,12,,+1 Lap,0.0,14
1085,22765,2016,14,monza,sainz,1994-09-01,Spanish,toro_rosso,15,,+1 Lap,0.0,15
1086,22766,2016,14,monza,ericsson,1990-09-02,Swedish,sauber,19,,+1 Lap,0.0,16
1087,22767,2016,14,monza,kevin_magnussen,1992-10-05,Danish,renault,21,,+1 Lap,0.0,17
1088,22768,2016,14,monza,ocon,1996-09-17,French,manor,22,,+2 Laps,0.0,18
1089,22769,2016,14,monza,kvyat,1994-04-26,Russian,toro_rosso,16,,Battery,0.0,19
1090,22770,2016,14,monza,wehrlein,1994-10-18,German,manor,13,,Oil leak,0.0,20
1091,22771,2016,14,monza,jolyon_palmer,1991-01-20,British,renault,20,,Collision damage,0.0,21
