,Unnamed: 0,season,round,driver,driver_points,driver_wins,driver_standings_pos
1524,25215,2017,10,grosjean,18.0,0.0,13.0
1525,25216,2017,10,kevin_magnussen,11.0,0.0,14.0
1526,25217,2017,10,wehrlein,5.0,0.0,15.0
1527,25218,2017,10,kvyat,4.0,0.0,16.0
1528,25219,2017,10,alonso,2.0,0.0,17.0
1529,25220,2017,10,jolyon_palmer,0.0,0.0,18.0
1530,25221,2017,10,ericsson,0.0,0.0,19.0
1531,25222,2017,10,vandoorne,0.0,0.0,20.0
1532,25223,2017,10,giovinazzi,0.0,0.0,21.0
1533,25224,2017,10,button,0.0,0.0,22.0
1534,25225,2017,11,vettel,177.0,3.0,1.0
1535,25226,2017,11,hamilton,176.0,4.0,2.0
1536,25227,2017,11,bottas,154.0,2.0,3.0
1537,25228,2017,11,ricciardo,117.0,1.0,4.0
1538,25229,2017,11,raikkonen,98.0,0.0,5.0
1539,25230,2017,11,max_verstappen,57.0,0.0,6.0
1540,25231,2017,11,perez,52.0,0.0,7.0
1541,25232,2017,11,ocon,43.0,0.0,8.0
1542,25233,2017,11,sainz,29.0,0.0,9.0
1543,25234,2017,11,hulkenberg,26.0,0.0,10.0
1544,25235,2017,11,massa,23.0,0.0,11.0
1545,25236,2017,11,stroll,18.0,0.0,12.0
1546,25237,2017,11,grosjean,18.0,0.0,13.0
1547,25238,2017,11,kevin_magnussen,11.0,0.0,14.0
1548,25239,2017,11,alonso,2.0,0.0,17.0
1549,25240,2017,11,wehrlein,5.0,0.0,15.0
1550,25241,2017,11,kvyat,4.0,0.0,16.0
1551,25242,2017,11,vandoorne,0.0,0.0,20.0
1552,25243,2017,11,jolyon_palmer,0.0,0.0,18.0
1553,25244,2017,11,ericsson,0.0,0.0,19.0
1554,25245,2017,11,giovinazzi,0.0,0.0,21.0
1555,25246,2017,11,button,0.0,0.0,22.0
1556,25247,2017,11,resta,0.0,0.0,0.0
1557,25248,2017,12,vettel,202.0,4.0,1.0
1558,25249,2017,12,hamilton,188.0,4.0,2.0
1559,25250,2017,12,bottas,169.0,2.0,3.0
1560,25251,2017,12,ricciardo,117.0,1.0,4.0
1561,25252,2017,12,raikkonen,116.0,0.0,5.0
1562,25253,2017,12,max_verstappen,67.0,0.0,6.0
1563,25254,2017,12,perez,56.0,0.0,7.0
1564,25255,2017,12,ocon,45.0,0.0,8.0
1565,25256,2017,12,sainz,35.0,0.0,9.0
1566,25257,2017,12,hulkenberg,26.0,0.0,10.0
1567,25258,2017,12,massa,23.0,0.0,11.0
1568,25259,2017,12,grosjean,18.0,0.0,13.0
1569,25260,2017,12,stroll,18.0,0.0,12.0
1570,25261,2017,12,kevin_magnussen,11.0,0.0,14.0
1571,25262,2017,12,alonso,10.0,0.0,15.0
1572,25263,2017,12,wehrlein,5.0,0.0,16.0
1573,25264,2017,12,kvyat,4.0,0.0,17.0
1574,25265,2017,12,vandoorne,1.0,0.0,18.0
1575,25266,2017,12,jolyon_palmer,0.0,0.0,19.0
1576,25267,2017,12,ericsson,0.0,0.0,20.0
1577,25268,2017,12,giovinazzi,0.0,0.0,21.0
1578,25269,2017,12,button,0.0,0.0,22.0
1579,25270,2017,12,resta,0.0,0.0,23.0
1580,25271,2017,13,hamilton,213.0,5.0,2.0
1581,25272,2017,13,vettel,220.0,4.0,1.0
1582,25273,2017,13,bottas,179.0,2.0,3.0
1583,25274,2017,13,ricciardo,132.0,1.0,4.0
1584,25275,2017,13,raikkonen,128.0,0.0,5.0
1585,25276,2017,13,max_verstappen,67.0,0.0,6.0
1586,25277,2017,13,perez,56.0,0.0,7.0
1587,25278,2017,13,ocon,47.0,0.0,8.0
1588,25279,2017,13,sainz,36.0,0.0,9.0
1589,25280,2017,13,hulkenberg,34.0,0.0,10.0
1590,25281,2017,13,massa,27.0,0.0,11.0
1591,25282,2017,13,stroll,18.0,0.0,13.0
1592,25283,2017,13,grosjean,24.0,0.0,12.0
1593,25284,2017,13,kevin_magnussen,11.0,0.0,14.0
1594,25285,2017,13,alonso,10.0,0.0,15.0
1595,25286,2017,13,wehrlein,5.0,0.0,16.0
1596,25287,2017,13,kvyat,4.0,0.0,17.0
1597,25288,2017,13,vandoorne,1.0,0.0,18.0
1598,25289,2017,13,jolyon_palmer,0.0,0.0,19.0
1599,25290,2017,13,ericsson,0.0,0.0,20.0
1600,25291,2017,13,giovinazzi,0.0,0.0,21.0
1601,25292,2017,13,button,0.0,0.0,22.0
1602,25293,2017,13,resta,0.0,0.0,23.0
1603,25294,2017,14,hamilton,238.0,6.0,1.0
1604,25295,2017,14,vettel,235.0,4.0,2.0
1605,25296,2017,14,bottas,197.0,2.0,3.0
1606,25297,2017,14,ricciardo,144.0,1.0,4.0
1607,25298,2017,14,raikkonen,138.0,0.0,5.0
1608,25299,2017,14,max_verstappen,68.0,0.0,6.0
1609,25300,2017,14,perez,58.0,0.0,7.0
1610,25301,2017,14,ocon,55.0,0.0,8.0
1611,25302,2017,14,sainz,36.0,0.0,9.0
1612,25303,2017,14,hulkenberg,34.0,0.0,10.0
1613,25304,2017,14,massa,31.0,0.0,11.0
1614,25305,2017,14,stroll,24.0,0.0,12.0
1615,25306,2017,14,grosjean,24.0,0.0,13.0
1616,25307,2017,14,kevin_magnussen,11.0,0.0,14.0
1617,25308,2017,14,alonso,10.0,0.0,15.0
1618,25309,2017,14,jolyon_palmer,0.0,0.0,19.0
1619,25310,2017,14,vandoorne,1.0,0.0,18.0
1620,25311,2017,14,wehrlein,5.0,0.0,16.0
1621,25312,2017,14,kvyat,4.0,0.0,17.0
1622,25313,2017,14,ericsson,0.0,0.0,20.0
1623,25314,2017,14,giovinazzi,0.0,0.0,21.0
1624,25315,2017,14,button,0.0,0.0,22.0
1625,25316,2017,14,resta,0.0,0.0,23.0
1626,25317,2017,15,hamilton,263.0,7.0,1.0
1627,25318,2017,15,vettel,235.0,4.0,2.0
1628,25319,2017,15,bottas,212.0,2.0,3.0
1629,25320,2017,15,ricciardo,162.0,1.0,4.0
1630,25321,2017,15,raikkonen,138.0,0.0,5.0
1631,25322,2017,15,max_verstappen,68.0,0.0,6.0
1632,25323,2017,15,perez,68.0,0.0,7.0
1633,25324,2017,15,ocon,56.0,0.0,8.0
1634,25325,2017,15,sainz,48.0,0.0,9.0
1635,25326,2017,15,hulkenberg,34.0,0.0,10.0
1636,25327,2017,15,massa,31.0,0.0,11.0
1637,25328,2017,15,stroll,28.0,0.0,12.0
1638,25329,2017,15,grosjean,26.0,0.0,13.0
1639,25330,2017,15,vandoorne,7.0,0.0,17.0
1640,25331,2017,15,kevin_magnussen,11.0,0.0,14.0
1641,25332,2017,15,alonso,10.0,0.0,15.0
1642,25333,2017,15,jolyon_palmer,8.0,0.0,16.0
1643,25334,2017,15,wehrlein,5.0,0.0,18.0
1644,25335,2017,15,kvyat,4.0,0.0,19.0
1645,25336,2017,15,ericsson,0.0,0.0,20.0
1646,25337,2017,15,giovinazzi,0.0,0.0,21.0
1647,25338,2017,15,gasly,0.0,0.0,0.0
1648,25339,2017,15,button,0.0,0.0,22.0
1649,25340,2017,15,resta,0.0,0.0,23.0
1650,25341,2017,16,hamilton,281.0,7.0,1.0
1651,25342,2017,16,vettel,247.0,4.0,2.0
1652,25343,2017,16,bottas,222.0,2.0,3.0
1653,25344,2017,16,ricciardo,177.0,1.0,4.0
1654,25345,2017,16,raikkonen,138.0,0.0,5.0
1655,25346,2017,16,max_verstappen,93.0,1.0,6.0
1656,25347,2017,16,perez,76.0,0.0,7.0
1657,25348,2017,16,ocon,57.0,0.0,8.0
1658,25349,2017,16,sainz,48.0,0.0,9.0
1659,25350,2017,16,hulkenberg,34.0,0.0,10.0
1660,25351,2017,16,massa,33.0,0.0,11.0
1661,25352,2017,16,stroll,32.0,0.0,12.0
1662,25353,2017,16,grosjean,26.0,0.0,13.0
1663,25354,2017,16,kevin_magnussen,11.0,0.0,15.0
1664,25355,2017,16,vandoorne,13.0,0.0,14.0
1665,25356,2017,16,alonso,10.0,0.0,16.0
1666,25357,2017,16,jolyon_palmer,8.0,0.0,17.0
1667,25358,2017,16,wehrlein,5.0,0.0,18.0
1668,25359,2017,16,kvyat,4.0,0.0,19.0
1669,25360,2017,16,ericsson,0.0,0.0,20.0
1670,25361,2017,16,giovinazzi,0.0,0.0,21.0
1671,25362,2017,16,gasly,0.0,0.0,22.0
1672,25363,2017,16,button,0.0,0.0,23.0
1673,25364,2017,16,resta,0.0,0.0,24.0
1674,25365,2017,17,hamilton,306.0,8.0,1.0
1675,25366,2017,17,vettel,247.0,4.0,2.0
1676,25367,2017,17,bottas,234.0,2.0,3.0
1677,25368,2017,17,ricciardo,192.0,1.0,4.0
1678,25369,2017,17,raikkonen,148.0,0.0,5.0
1679,25370,2017,17,max_verstappen,111.0,1.0,6.0
1680,25371,2017,17,perez,82.0,0.0,7.0
1681,25372,2017,17,ocon,65.0,0.0,8.0
1682,25373,2017,17,sainz,48.0,0.0,9.0
1683,25374,2017,17,massa,34.0,0.0,11.0
1684,25375,2017,17,hulkenberg,34.0,0.0,10.0
1685,25376,2017,17,stroll,32.0,0.0,12.0
1686,25377,2017,17,grosjean,28.0,0.0,13.0
1687,25378,2017,17,kevin_magnussen,15.0,0.0,14.0
1688,25379,2017,17,vandoorne,13.0,0.0,15.0
1689,25380,2017,17,alonso,10.0,0.0,16.0
1690,25381,2017,17,jolyon_palmer,8.0,0.0,17.0
1691,25382,2017,17,wehrlein,5.0,0.0,18.0
1692,25383,2017,17,kvyat,4.0,0.0,19.0
1693,25384,2017,17,ericsson,0.0,0.0,20.0
1694,25385,2017,17,giovinazzi,0.0,0.0,21.0
1695,25386,2017,17,gasly,0.0,0.0,22.0
1696,25387,2017,17,brendon_hartley,0.0,0.0,0.0
1697,25388,2017,17,button,0.0,0.0,23.0
1698,25389,2017,17,resta,0.0,0.0,24.0
1699,25390,2017,18,hamilton,331.0,9.0,1.0
1700,25391,2017,18,vettel,265.0,4.0,2.0
1701,25392,2017,18,bottas,244.0,2.0,3.0
1702,25393,2017,18,ricciardo,192.0,1.0,4.0
1703,25394,2017,18,raikkonen,163.0,0.0,5.0
1704,25395,2017,18,max_verstappen,123.0,1.0,6.0
1705,25396,2017,18,perez,86.0,0.0,7.0
1706,25397,2017,18,ocon,73.0,0.0,8.0
1707,25398,2017,18,sainz,54.0,0.0,9.0
1708,25399,2017,18,stroll,32.0,0.0,12.0
1709,25400,2017,18,massa,36.0,0.0,10.0
1710,25401,2017,18,hulkenberg,34.0,0.0,11.0
1711,25402,2017,18,grosjean,28.0,0.0,13.0
1712,25403,2017,18,kevin_magnussen,15.0,0.0,14.0
1713,25404,2017,18,vandoorne,13.0,0.0,15.0
1714,25405,2017,18,alonso,10.0,0.0,16.0
1715,25406,2017,18,jolyon_palmer,8.0,0.0,17.0
1716,25407,2017,18,wehrlein,5.0,0.0,18.0
1717,25408,2017,18,kvyat,5.0,0.0,19.0
1718,25409,2017,18,ericsson,0.0,0.0,20.0
1719,25410,2017,18,giovinazzi,0.0,0.0,21.0
1720,25411,2017,18,gasly,0.0,0.0,22.0
1721,25412,2017,18,brendon_hartley,0.0,0.0,23.0
1722,25413,2017,18,button,0.0,0.0,24.0
1723,25414,2017,18,resta,0.0,0.0,25.0
1724,25415,2017,19,hamilton,333.0,9.0,1.0
1725,25416,2017,19,vettel,277.0,4.0,2.0
1726,25417,2017,19,bottas,262.0,2.0,3.0
1727,25418,2017,19,ricciardo,192.0,1.0,4.0
1728,25419,2017,19,raikkonen,178.0,0.0,5.0
1729,25420,2017,19,max_verstappen,148.0,2.0,6.0
1730,25421,2017,19,perez,92.0,0.0,7.0
1731,25422,2017,19,ocon,83.0,0.0,8.0
1732,25423,2017,19,sainz,54.0,0.0,9.0
1733,25424,2017,19,massa,36.0,0.0,11.0
1734,25425,2017,19,stroll,40.0,0.0,10.0
1735,25426,2017,19,hulkenberg,34.0,0.0,12.0
1736,25427,2017,19,grosjean,28.0,0.0,13.0
1737,25428,2017,19,kevin_magnussen,19.0,0.0,14.0
1738,25429,2017,19,alonso,11.0,0.0,16.0
1739,25430,2017,19,vandoorne,13.0,0.0,15.0
1740,25431,2017,19,jolyon_palmer,8.0,0.0,17.0
1741,25432,2017,19,wehrlein,5.0,0.0,18.0
1742,25433,2017,19,kvyat,5.0,0.0,19.0
1743,25434,2017,19,ericsson,0.0,0.0,20.0
1744,25435,2017,19,gasly,0.0,0.0,22.0
1745,25436,2017,19,giovinazzi,0.0,0.0,21.0
1746,25437,2017,19,brendon_hartley,0.0,0.0,23.0
1747,25438,2017,19,button,0.0,0.0,24.0
1748,25439,2017,19,resta,0.0,0.0,25.0
1749,25440,2017,20,hamilton,345.0,9.0,1.0
1750,25441,2017,20,vettel,302.0,5.0,2.0
1751,25442,2017,20,bottas,280.0,2.0,3.0
1752,25443,2017,20,raikkonen,193.0,0.0,5.0
1753,25444,2017,20,ricciardo,200.0,1.0,4.0
1754,25445,2017,20,max_verstappen,158.0,2.0,6.0
1755,25446,2017,20,perez,94.0,0.0,7.0
1756,25447,2017,20,ocon,83.0,0.0,8.0
1757,25448,2017,20,sainz,54.0,0.0,9.0
1758,25449,2017,20,hulkenberg,35.0,0.0,12.0
1759,25450,2017,20,massa,42.0,0.0,10.0
1760,25451,2017,20,stroll,40.0,0.0,11.0
1761,25452,2017,20,grosjean,28.0,0.0,13.0
1762,25453,2017,20,kevin_magnussen,19.0,0.0,14.0
1763,25454,2017,20,alonso,15.0,0.0,15.0
1764,25455,2017,20,vandoorne,13.0,0.0,16.0
1765,25456,2017,20,jolyon_palmer,8.0,0.0,17.0
1766,25457,2017,20,wehrlein,5.0,0.0,18.0
1767,25458,2017,20,kvyat,5.0,0.0,19.0
1768,25459,2017,20,ericsson,0.0,0.0,20.0
1769,25460,2017,20,gasly,0.0,0.0,21.0
1770,25461,2017,20,giovinazzi,0.0,0.0,22.0
1771,25462,2017,20,brendon_hartley,0.0,0.0,23.0
1772,25463,2017,20,button,0.0,0.0,24.0
1773,25464,2017,20,resta,0.0,0.0,25.0
1774,25465,2018,1,vettel,0.0,0.0,0.0
1775,25466,2018,1,hamilton,0.0,0.0,0.0
1776,25467,2018,1,raikkonen,0.0,0.0,0.0
1777,25468,2018,1,ricciardo,0.0,0.0,0.0
1778,25469,2018,1,alonso,0.0,0.0,0.0
1779,25470,2018,1,max_verstappen,0.0,0.0,0.0
1780,25471,2018,1,hulkenberg,0.0,0.0,0.0
1781,25472,2018,1,bottas,0.0,0.0,0.0
1782,25473,2018,1,vandoorne,0.0,0.0,0.0
1783,25474,2018,1,sainz,0.0,0.0,0.0
1784,25475,2018,1,perez,0.0,0.0,0.0
1785,25476,2018,1,ocon,0.0,0.0,0.0
1786,25477,2018,1,leclerc,0.0,0.0,0.0
1787,25478,2018,1,stroll,0.0,0.0,0.0
1788,25479,2018,1,brendon_hartley,0.0,0.0,0.0
1789,25480,2018,1,grosjean,0.0,0.0,0.0
1790,25481,2018,1,kevin_magnussen,0.0,0.0,0.0
1791,25482,2018,1,gasly,0.0,0.0,0.0
1792,25483,2018,1,ericsson,0.0,0.0,0.0
1793,25484,2018,1,sirotkin,0.0,0.0,0.0
1794,25485,2018,2,vettel,25.0,1.0,1.0
1795,25486,2018,2,hamilton,18.0,0.0,2.0
1796,25487,2018,2,bottas,4.0,0.0,8.0
1797,25488,2018,2,alonso,10.0,0.0,5.0
1798,25489,2018,2,raikkonen,15.0,0.0,3.0
1799,25490,2018,2,hulkenberg,6.0,0.0,7.0
1800,25491,2018,2,gasly,0.0,0.0,18.0
1801,25492,2018,2,ricciardo,12.0,0.0,4.0
1802,25493,2018,2,kevin_magnussen,0.0,0.0,17.0
1803,25494,2018,2,max_verstappen,8.0,0.0,6.0
1804,25495,2018,2,vandoorne,2.0,0.0,9.0
1805,25496,2018,2,ericsson,0.0,0.0,19.0
1806,25497,2018,2,sainz,1.0,0.0,10.0
1807,25498,2018,2,ocon,0.0,0.0,12.0
1808,25499,2018,2,perez,0.0,0.0,11.0
1809,25500,2018,2,leclerc,0.0,0.0,13.0
1810,25501,2018,2,grosjean,0.0,0.0,16.0
1811,25502,2018,2,stroll,0.0,0.0,14.0
1812,25503,2018,2,brendon_hartley,0.0,0.0,15.0
1813,25504,2018,2,sirotkin,0.0,0.0,20.0
1814,25505,2018,3,vettel,50.0,2.0,1.0
1815,25506,2018,3,hamilton,33.0,0.0,2.0
1816,25507,2018,3,bottas,22.0,0.0,3.0
1817,25508,2018,3,ricciardo,12.0,0.0,8.0
1818,25509,2018,3,raikkonen,15.0,0.0,5.0
1819,25510,2018,3,alonso,16.0,0.0,4.0
1820,25511,2018,3,hulkenberg,14.0,0.0,6.0
1821,25512,2018,3,max_verstappen,8.0,0.0,10.0
1822,25513,2018,3,gasly,12.0,0.0,7.0
1823,25514,2018,3,kevin_magnussen,10.0,0.0,9.0
1824,25515,2018,3,vandoorne,6.0,0.0,11.0
1825,25516,2018,3,sainz,1.0,0.0,13.0
1826,25517,2018,3,ericsson,2.0,0.0,12.0
1827,25518,2018,3,ocon,1.0,0.0,14.0
1828,25519,2018,3,perez,0.0,0.0,15.0
1829,25520,2018,3,leclerc,0.0,0.0,16.0
1830,25521,2018,3,grosjean,0.0,0.0,17.0
1831,25522,2018,3,stroll,0.0,0.0,18.0
1832,25523,2018,3,sirotkin,0.0,0.0,20.0
1833,25524,2018,3,brendon_hartley,0.0,0.0,19.0
1834,25525,2018,4,hamilton,45.0,0.0,2.0
1835,25526,2018,4,vettel,54.0,2.0,1.0
1836,25527,2018,4,raikkonen,30.0,0.0,5.0
1837,25528,2018,4,bottas,40.0,0.0,3.0
1838,25529,2018,4,ricciardo,37.0,1.0,4.0
1839,25530,2018,4,alonso,22.0,0.0,6.0
1840,25531,2018,4,hulkenberg,22.0,0.0,7.0
1841,25532,2018,4,max_verstappen,18.0,0.0,8.0
1842,25533,2018,4,perez,0.0,0.0,15.0
1843,25534,2018,4,sainz,3.0,0.0,12.0
1844,25535,2018,4,gasly,12.0,0.0,9.0
1845,25536,2018,4,kevin_magnussen,11.0,0.0,10.0
1846,25537,2018,4,leclerc,0.0,0.0,16.0
1847,25538,2018,4,vandoorne,6.0,0.0,11.0
1848,25539,2018,4,stroll,0.0,0.0,18.0
1849,25540,2018,4,ericsson,2.0,0.0,13.0
1850,25541,2018,4,ocon,1.0,0.0,14.0
1851,25542,2018,4,brendon_hartley,0.0,0.0,20.0
1852,25543,2018,4,grosjean,0.0,0.0,17.0
1853,25544,2018,4,sirotkin,0.0,0.0,19.0
1854,25545,2018,5,hamilton,70.0,1.0,1.0
1855,25546,2018,5,vettel,66.0,2.0,2.0
1856,25547,2018,5,bottas,40.0,0.0,4.0
1857,25548,2018,5,raikkonen,48.0,0.0,3.0
1858,25549,2018,5,ricciardo,37.0,1.0,5.0
1859,25550,2018,5,max_verstappen,18.0,0.0,8.0
1860,25551,2018,5,alonso,28.0,0.0,6.0
1861,25552,2018,5,hulkenberg,22.0,0.0,7.0
1862,25553,2018,5,kevin_magnussen,11.0,0.0,12.0
1863,25554,2018,5,sainz,13.0,0.0,10.0
1864,25555,2018,5,perez,15.0,0.0,9.0
1865,25556,2018,5,gasly,12.0,0.0,11.0
1866,25557,2018,5,leclerc,8.0,0.0,13.0
1867,25558,2018,5,vandoorne,8.0,0.0,14.0
1868,25559,2018,5,stroll,4.0,0.0,15.0
1869,25560,2018,5,ericsson,2.0,0.0,16.0
1870,25561,2018,5,ocon,1.0,0.0,17.0
1871,25562,2018,5,brendon_hartley,1.0,0.0,18.0
1872,25563,2018,5,grosjean,0.0,0.0,19.0
1873,25564,2018,5,sirotkin,0.0,0.0,20.0
1874,25565,2018,6,hamilton,95.0,2.0,1.0
1875,25566,2018,6,vettel,78.0,2.0,2.0
1876,25567,2018,6,ricciardo,47.0,1.0,5.0
1877,25568,2018,6,bottas,58.0,0.0,3.0
1878,25569,2018,6,raikkonen,48.0,0.0,4.0
1879,25570,2018,6,max_verstappen,33.0,0.0,6.0
1880,25571,2018,6,alonso,32.0,0.0,7.0
1881,25572,2018,6,hulkenberg,22.0,0.0,8.0
1882,25573,2018,6,sainz,19.0,0.0,10.0
1883,25574,2018,6,kevin_magnussen,19.0,0.0,9.0
1884,25575,2018,6,gasly,12.0,0.0,12.0
1885,25576,2018,6,perez,17.0,0.0,11.0
1886,25577,2018,6,ocon,1.0,0.0,17.0
1887,25578,2018,6,leclerc,9.0,0.0,13.0
1888,25579,2018,6,vandoorne,8.0,0.0,14.0
1889,25580,2018,6,stroll,4.0,0.0,15.0
1890,25581,2018,6,ericsson,2.0,0.0,16.0
1891,25582,2018,6,brendon_hartley,1.0,0.0,18.0
1892,25583,2018,6,grosjean,0.0,0.0,19.0
1893,25584,2018,6,sirotkin,0.0,0.0,20.0
1894,25585,2018,7,vettel,96.0,2.0,2.0
1895,25586,2018,7,hamilton,110.0,2.0,1.0
1896,25587,2018,7,bottas,68.0,0.0,4.0
1897,25588,2018,7,ricciardo,72.0,2.0,3.0
1898,25589,2018,7,raikkonen,60.0,0.0,5.0
1899,25590,2018,7,max_verstappen,35.0,0.0,6.0
1900,25591,2018,7,alonso,32.0,0.0,7.0
1901,25592,2018,7,hulkenberg,26.0,0.0,8.0
1902,25593,2018,7,sainz,20.0,0.0,9.0
1903,25594,2018,7,kevin_magnussen,19.0,0.0,10.0
1904,25595,2018,7,gasly,18.0,0.0,11.0
1905,25596,2018,7,perez,17.0,0.0,12.0
1906,25597,2018,7,ocon,9.0,0.0,13.0
1907,25598,2018,7,leclerc,9.0,0.0,14.0
1908,25599,2018,7,vandoorne,8.0,0.0,15.0
1909,25600,2018,7,stroll,4.0,0.0,16.0
1910,25601,2018,7,ericsson,2.0,0.0,17.0
1911,25602,2018,7,brendon_hartley,1.0,0.0,18.0
1912,25603,2018,7,grosjean,0.0,0.0,19.0
1913,25604,2018,7,sirotkin,0.0,0.0,20.0
1914,25605,2018,8,hamilton,120.0,2.0,2.0
1915,25606,2018,8,vettel,121.0,3.0,1.0
1916,25607,2018,8,ricciardo,84.0,2.0,4.0
1917,25608,2018,8,bottas,86.0,0.0,3.0
1918,25609,2018,8,raikkonen,68.0,0.0,5.0
1919,25610,2018,8,max_verstappen,50.0,0.0,6.0
1920,25611,2018,8,hulkenberg,32.0,0.0,8.0
1921,25612,2018,8,alonso,32.0,0.0,7.0
1922,25613,2018,8,sainz,24.0,0.0,9.0
1923,25614,2018,8,kevin_magnussen,19.0,0.0,10.0
1924,25615,2018,8,gasly,18.0,0.0,11.0
1925,25616,2018,8,perez,17.0,0.0,12.0
1926,25617,2018,8,ocon,11.0,0.0,13.0
1927,25618,2018,8,leclerc,10.0,0.0,14.0
1928,25619,2018,8,vandoorne,8.0,0.0,15.0
1929,25620,2018,8,stroll,4.0,0.0,16.0
1930,25621,2018,8,ericsson,2.0,0.0,17.0
1931,25622,2018,8,brendon_hartley,1.0,0.0,18.0
1932,25623,2018,8,grosjean,0.0,0.0,19.0
1933,25624,2018,8,sirotkin,0.0,0.0,20.0
1934,25625,2018,9,vettel,131.0,3.0,2.0
1935,25626,2018,9,hamilton,145.0,3.0,1.0
1936,25627,2018,9,raikkonen,83.0,0.0,5.0
1937,25628,2018,9,ricciardo,96.0,2.0,3.0
1938,25629,2018,9,max_verstappen,68.0,0.0,6.0
1939,25630,2018,9,bottas,92.0,0.0,4.0
1940,25631,2018,9,kevin_magnussen,27.0,0.0,10.0
1941,25632,2018,9,alonso,32.0,0.0,8.0
1942,25633,2018,9,hulkenberg,34.0,0.0,7.0
1943,25634,2018,9,sainz,28.0,0.0,9.0
1944,25635,2018,9,perez,17.0,0.0,12.0
1945,25636,2018,9,ocon,11.0,0.0,13.0
1946,25637,2018,9,gasly,18.0,0.0,11.0
1947,25638,2018,9,leclerc,11.0,0.0,14.0
1948,25639,2018,9,grosjean,0.0,0.0,19.0
1949,25640,2018,9,vandoorne,8.0,0.0,15.0
1950,25641,2018,9,stroll,4.0,0.0,16.0
1951,25642,2018,9,ericsson,2.0,0.0,17.0
1952,25643,2018,9,brendon_hartley,1.0,0.0,18.0
1953,25644,2018,9,sirotkin,0.0,0.0,20.0
1954,25645,2018,10,vettel,146.0,3.0,1.0
1955,25646,2018,10,hamilton,145.0,3.0,2.0
1956,25647,2018,10,raikkonen,101.0,0.0,3.0
1957,25648,2018,10,ricciardo,96.0,2.0,4.0
1958,25649,2018,10,bottas,92.0,0.0,6.0
1959,25650,2018,10,max_verstappen,93.0,1.0,5.0
1960,25651,2018,10,hulkenberg,34.0,0.0,9.0
1961,25652,2018,10,alonso,36.0,0.0,8.0
1962,25653,2018,10,kevin_magnussen,37.0,0.0,7.0
1963,25654,2018,10,sainz,28.0,0.0,10.0
1964,25655,2018,10,ocon,19.0,0.0,12.0
1965,25656,2018,10,perez,23.0,0.0,11.0
1966,25657,2018,10,gasly,18.0,0.0,13.0
1967,25658,2018,10,leclerc,13.0,0.0,14.0
1968,25659,2018,10,grosjean,12.0,0.0,15.0
1969,25660,2018,10,vandoorne,8.0,0.0,16.0
1970,25661,2018,10,stroll,4.0,0.0,17.0
1971,25662,2018,10,ericsson,3.0,0.0,18.0
1972,25663,2018,10,brendon_hartley,1.0,0.0,19.0
1973,25664,2018,10,sirotkin,0.0,0.0,20.0
1974,25665,2018,11,hamilton,163.0,3.0,2.0
1975,25666,2018,11,vettel,171.0,4.0,1.0
1976,25667,2018,11,raikkonen,116.0,0.0,3.0
1977,25668,2018,11,bottas,104.0,0.0,5.0
1978,25669,2018,11,ricciardo,106.0,2.0,4.0
1979,25670,2018,11,max_verstappen,93.0,1.0,6.0
1980,25671,2018,11,hulkenberg,42.0,0.0,7.0
1981,25672,2018,11,alonso,40.0,0.0,8.0
1982,25673,2018,11,kevin_magnussen,39.0,0.0,9.0
1983,25674,2018,11,perez,24.0,0.0,12.0
1984,25675,2018,11,ocon,25.0,0.0,11.0
1985,25676,2018,11,sainz,28.0,0.0,10.0
1986,25677,2018,11,grosjean,12.0,0.0,15.0
1987,25678,2018,11,gasly,18.0,0.0,13.0
1988,25679,2018,11,leclerc,13.0,0.0,14.0
1989,25680,2018,11,vandoorne,8.0,0.0,16.0
1990,25681,2018,11,ericsson,3.0,0.0,18.0
1991,25682,2018,11,stroll,4.0,0.0,17.0
1992,25683,2018,11,brendon_hartley,1.0,0.0,19.0
1993,25684,2018,11,sirotkin,0.0,0.0,20.0
1994,25685,2018,12,hamilton,188.0,4.0,1.0
1995,25686,2018,12,vettel,171.0,4.0,2.0
1996,25687,2018,12,raikkonen,131.0,0.0,3.0
1997,25688,2018,12,bottas,122.0,0.0,4.0
1998,25689,2018,12,ricciardo,106.0,2.0,5.0
1999,25690,2018,12,max_verstappen,105.0,1.0,6.0
2000,25691,2018,12,hulkenberg,52.0,0.0,7.0
2001,25692,2018,12,kevin_magnussen,39.0,0.0,9.0
2002,25693,2018,12,alonso,40.0,0.0,8.0
2003,25694,2018,12,perez,30.0,0.0,10.0
2004,25695,2018,12,sainz,28.0,0.0,12.0
2005,25696,2018,12,ocon,29.0,0.0,11.0
2006,25697,2018,12,gasly,18.0,0.0,14.0
2007,25698,2018,12,grosjean,20.0,0.0,13.0
2008,25699,2018,12,leclerc,13.0,0.0,15.0
2009,25700,2018,12,vandoorne,8.0,0.0,16.0
2010,25701,2018,12,ericsson,5.0,0.0,17.0
2011,25702,2018,12,stroll,4.0,0.0,18.0
2012,25703,2018,12,brendon_hartley,2.0,0.0,19.0
2013,25704,2018,12,sirotkin,0.0,0.0,20.0
2014,25705,2018,13,hamilton,213.0,5.0,1.0
2015,25706,2018,13,vettel,189.0,4.0,2.0
2016,25707,2018,13,raikkonen,146.0,0.0,3.0
2017,25708,2018,13,bottas,132.0,0.0,4.0
